timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2020-01-26T00:00:00Z,btcusd,8318.390000,8318.390000,8312.220000,8314.480000,118871.713844
2020-01-26T00:01:00Z,btcusd,8314.480000,8319.170000,8314.480000,8315.560000,43046.686887
2020-01-26T00:02:00Z,btcusd,8315.560000,8319.480000,8315.560000,8316.560000,13896.862387
2020-01-26T00:03:00Z,btcusd,8316.550000,8317.720000,8314.630000,8315.090000,28055.666922
2020-01-26T00:04:00Z,btcusd,8315.170000,8316.950000,8315.170000,8315.600000,80762.724852
2020-01-26T00:05:00Z,btcusd,8315.530000,8315.670000,8308.690000,8309.680000,37028.052891
2020-01-26T00:06:00Z,btcusd,8309.660000,8322.500000,8309.660000,8319.560000,376071.044365
2020-01-26T00:07:00Z,btcusd,8319.580000,8323.480000,8318.150000,8320.070000,39988.707109
2020-01-26T00:08:00Z,btcusd,8319.470000,8320.730000,8317.790000,8319.800000,35042.115635
2020-01-26T00:09:00Z,btcusd,8319.800000,8325,8316.340000,8322.630000,52178.414349
2020-01-26T00:10:00Z,btcusd,8322.630000,8323.150000,8320.710000,8322,7016.254035
2020-01-26T00:11:00Z,btcusd,8321.990000,8326.330000,8321.990000,8325.260000,14751.538126
2020-01-26T00:12:00Z,btcusd,8325.470000,8328.240000,8325.430000,8327.820000,13508.870333
2020-01-26T00:13:00Z,btcusd,8327.440000,8329.760000,8323.620000,8329.760000,37038.200872
2020-01-26T00:14:00Z,btcusd,8329.760000,8332.280000,8329.760000,8332.280000,36931.008216
2020-01-26T00:15:00Z,btcusd,8332.280000,8332.280000,8327.620000,8328.130000,24360.591631
2020-01-26T00:16:00Z,btcusd,8329.040000,8332.280000,8328.280000,8329.080000,14419.070590
2020-01-26T00:17:00Z,btcusd,8329.070000,8330.750000,8326.810000,8330.750000,45197.494485
2020-01-26T00:18:00Z,btcusd,8328.710000,8329.960000,8326.240000,8327.070000,8142.803485
2020-01-26T00:19:00Z,btcusd,8326.870000,8328.990000,8326.870000,8328.980000,7489.234487
2020-01-26T00:20:00Z,btcusd,8328.970000,8328.980000,8327.170000,8328.150000,9447.861528
2020-01-26T00:21:00Z,btcusd,8326.920000,8332.290000,8325.830000,8332.290000,63290.482026
2020-01-26T00:22:00Z,btcusd,8332.280000,8336.300000,8332.280000,8336.040000,113514.469776
2020-01-26T00:23:00Z,btcusd,8335.990000,8336.040000,8331.210000,8333.720000,22178.531566
2020-01-26T00:24:00Z,btcusd,8335.600000,8335.600000,8331.100000,8331.600000,6225.743616
2020-01-26T00:25:00Z,btcusd,8331.600000,8334.800000,8331.600000,8331.740000,4498.302002
2020-01-26T00:26:00Z,btcusd,8331.790000,8335.510000,8331.740000,8335.500000,30972.506942
2020-01-26T00:27:00Z,btcusd,8335.490000,8335.500000,8332.850000,8332.860000,3252.429422
2020-01-26T00:28:00Z,btcusd,8332.810000,8332.820000,8330.010000,8330.020000,5189.904996
2020-01-26T00:29:00Z,btcusd,8330.010000,8334.980000,8329.780000,8334.960000,37208.871470
2020-01-26T00:30:00Z,btcusd,8334.960000,8337.380000,8334.960000,8335.560000,40137.745824
2020-01-26T00:31:00Z,btcusd,8335.510000,8335.800000,8333.470000,8333.990000,17232.439405
2020-01-26T00:32:00Z,btcusd,8334,8336.460000,8331.530000,8332.150000,26883.484613
2020-01-26T00:33:00Z,btcusd,8332.140000,8335.510000,8332.140000,8333.080000,16008.698342
2020-01-26T00:34:00Z,btcusd,8333.080000,8333.080000,8321.990000,8322.020000,162813.174970
2020-01-26T00:35:00Z,btcusd,8322,8325.150000,8322,8322.030000,5668.526627
2020-01-26T00:36:00Z,btcusd,8322.020000,8326.950000,8322.020000,8326.300000,14563.549650
2020-01-26T00:37:00Z,btcusd,8326,8328.680000,8323.410000,8328.680000,29308.374636
2020-01-26T00:38:00Z,btcusd,8327.480000,8328.830000,8325.410000,8327.320000,25810.878175
2020-01-26T00:39:00Z,btcusd,8327.320000,8330.530000,8324.910000,8329.610000,63078.346217
2020-01-26T00:40:00Z,btcusd,8328.090000,8328.110000,8327.430000,8328.040000,12977.178871
2020-01-26T00:41:00Z,btcusd,8328.040000,8330,8328.040000,8329.960000,17337.159270
2020-01-26T00:42:00Z,btcusd,8329.910000,8331.880000,8329.890000,8330.920000,20897.145959
2020-01-26T00:43:00Z,btcusd,8331.070000,8331.080000,8329.410000,8329.420000,4549.388587
2020-01-26T00:44:00Z,btcusd,8329.720000,8330.040000,8329.410000,8330.030000,5989.180502
2020-01-26T00:45:00Z,btcusd,8330.030000,8330.040000,8327.780000,8327.780000,16335.354025
2020-01-26T00:46:00Z,btcusd,8327.780000,8328.590000,8327.250000,8327.930000,46417.671041
2020-01-26T00:47:00Z,btcusd,8327.920000,8329.800000,8326.820000,8328.060000,17373.084101
2020-01-26T00:48:00Z,btcusd,8327.980000,8330.920000,8327.980000,8330.920000,18794.802769
2020-01-26T00:49:00Z,btcusd,8332,8332.280000,8330.280000,8331.540000,8491.655871
2020-01-26T00:50:00Z,btcusd,8331.540000,8337.500000,8331.160000,8337.210000,56459.864166
2020-01-26T00:51:00Z,btcusd,8336.990000,8336.990000,8332.290000,8334.910000,45899.943657
2020-01-26T00:52:00Z,btcusd,8335.280000,8338.860000,8335.280000,8337.060000,22592.868970
2020-01-26T00:53:00Z,btcusd,8336.330000,8336.330000,8332.910000,8332.920000,36009.215273
2020-01-26T00:54:00Z,btcusd,8332.940000,8336.240000,8332.940000,8335.230000,5059.672079
2020-01-26T00:55:00Z,btcusd,8335.230000,8335.370000,8333.100000,8334.050000,67846.289510
2020-01-26T00:56:00Z,btcusd,8334.280000,8335.640000,8332.900000,8333.400000,17934.303894
2020-01-26T00:57:00Z,btcusd,8333.410000,8334.330000,8332.290000,8333.990000,26921.450423
2020-01-26T00:58:00Z,btcusd,8333.520000,8335.070000,8333.520000,8335,208145.374706
2020-01-26T00:59:00Z,btcusd,8335,8336.740000,8335,8336.630000,90237.536461
