timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2021-01-23T00:00:00Z,btcusd,32506.620000,32509.010000,32455.280000,32490.720000,636968.356158
2021-01-23T00:01:00Z,btcusd,32490.700000,32494.700000,32385.070000,32418.560000,1481816.429277
2021-01-23T00:02:00Z,btcusd,32414.370000,32484.850000,32390.650000,32469.900000,909415.384005
2021-01-23T00:03:00Z,btcusd,32469.890000,32501.700000,32450.990000,32490.510000,1048284.365120
2021-01-23T00:04:00Z,btcusd,32487.210000,32500,32460.300000,32477.770000,584958.480508
2021-01-23T00:05:00Z,btcusd,32477.770000,32556,32459.450000,32556,931517.737482
2021-01-23T00:06:00Z,btcusd,32556.840000,32600,32546.730000,32596.400000,1849603.095480
2021-01-23T00:07:00Z,btcusd,32596.890000,32600,32568.660000,32581.590000,648695.532941
2021-01-23T00:08:00Z,btcusd,32581.580000,32621.440000,32566,32611.560000,1367341.873775
2021-01-23T00:09:00Z,btcusd,32611.560000,32665,32610.560000,32641.610000,1281309.727622
2021-01-23T00:10:00Z,btcusd,32641.020000,32662.410000,32597.720000,32632.010000,2272280.101179
2021-01-23T00:11:00Z,btcusd,32632.010000,32661.230000,32614.490000,32637.630000,991397.243756
2021-01-23T00:12:00Z,btcusd,32633.710000,32655.450000,32604.980000,32616.570000,1232656.530249
2021-01-23T00:13:00Z,btcusd,32616.560000,32646.220000,32600.680000,32640.660000,1176652.752887
2021-01-23T00:14:00Z,btcusd,32640.620000,32700,32627.720000,32697.890000,1572713.495651
2021-01-23T00:15:00Z,btcusd,32697.900000,32736.990000,32650.110000,32719.590000,2100788.089485
2021-01-23T00:16:00Z,btcusd,32717.160000,32729.720000,32654.530000,32670.660000,2706764.196195
2021-01-23T00:17:00Z,btcusd,32670.660000,32670.660000,32600,32600,2403980.579498
2021-01-23T00:18:00Z,btcusd,32600,32610,32536.890000,32558.330000,1158098.835148
2021-01-23T00:19:00Z,btcusd,32558.340000,32570.580000,32532.390000,32553.430000,931813.327780
2021-01-23T00:20:00Z,btcusd,32553.430000,32578.930000,32531.490000,32578.920000,594015.970181
2021-01-23T00:21:00Z,btcusd,32578.920000,32578.920000,32516.950000,32520,707756.574031
2021-01-23T00:22:00Z,btcusd,32520.010000,32529.250000,32466.210000,32473.010000,1275867.576586
2021-01-23T00:23:00Z,btcusd,32470.290000,32481.740000,32436.330000,32472.960000,678032.492930
2021-01-23T00:24:00Z,btcusd,32472.970000,32476.110000,32428,32435.600000,714386.781435
2021-01-23T00:25:00Z,btcusd,32437.790000,32498.880000,32419.100000,32472.250000,575684.243113
2021-01-23T00:26:00Z,btcusd,32470.800000,32548.020000,32470.680000,32548.020000,993068.088949
2021-01-23T00:27:00Z,btcusd,32547.020000,32550,32467.460000,32476.600000,789993.337787
2021-01-23T00:28:00Z,btcusd,32476.610000,32519.300000,32450.990000,32451,579481.308737
2021-01-23T00:29:00Z,btcusd,32451,32538.540000,32450.190000,32476.140000,1149333.937865
2021-01-23T00:30:00Z,btcusd,32474.400000,32486.730000,32436.780000,32438.020000,408245.137725
2021-01-23T00:31:00Z,btcusd,32436.780000,32443.870000,32417.070000,32440.510000,584102.119574
2021-01-23T00:32:00Z,btcusd,32440.520000,32530.100000,32440.520000,32462.190000,972216.491008
2021-01-23T00:33:00Z,btcusd,32465.230000,32498.880000,32324.210000,32351.710000,1464274.048006
2021-01-23T00:34:00Z,btcusd,32351.710000,32369.180000,32266.130000,32319.020000,1413074.719709
2021-01-23T00:35:00Z,btcusd,32315.180000,32377.450000,32300.370000,32359.790000,512254.277385
2021-01-23T00:36:00Z,btcusd,32359.780000,32390.880000,32342.920000,32365.400000,1158495.956208
2021-01-23T00:37:00Z,btcusd,32365.400000,32395.920000,32338.710000,32395.880000,610128.700206
2021-01-23T00:38:00Z,btcusd,32393.760000,32393.760000,32350.450000,32374.500000,321345.976379
2021-01-23T00:39:00Z,btcusd,32372.980000,32409.200000,32346.170000,32385.190000,948831.074114
2021-01-23T00:40:00Z,btcusd,32385.200000,32400.350000,32346.180000,32373.480000,1086433.835080
2021-01-23T00:41:00Z,btcusd,32373.530000,32399.810000,32346.190000,32372.480000,231654.228375
2021-01-23T00:42:00Z,btcusd,32371.360000,32444.420000,32356.700000,32418.210000,630839.652999
2021-01-23T00:43:00Z,btcusd,32416.560000,32428.850000,32380,32385.200000,476319.766333
2021-01-23T00:44:00Z,btcusd,32383.140000,32390.430000,32355.760000,32359.900000,325098.367272
2021-01-23T00:45:00Z,btcusd,32359.890000,32427.990000,32346.180000,32402.940000,1002696.948102
2021-01-23T00:46:00Z,btcusd,32399.200000,32413.900000,32362.880000,32371.870000,444279.882484
2021-01-23T00:47:00Z,btcusd,32371.880000,32378.150000,32332.270000,32348.010000,451815.620867
2021-01-23T00:48:00Z,btcusd,32348.030000,32348.030000,32258.620000,32287.970000,689702.142321
2021-01-23T00:49:00Z,btcusd,32291.590000,32323.760000,32283.410000,32300.010000,275694.352429
2021-01-23T00:50:00Z,btcusd,32300.010000,32343.990000,32300,32338.050000,292167.385969
2021-01-23T00:51:00Z,btcusd,32335.380000,32349.600000,32300,32347.950000,479518.010606
2021-01-23T00:52:00Z,btcusd,32347.960000,32369.770000,32322.010000,32360,606034.487602
2021-01-23T00:53:00Z,btcusd,32360,32409.350000,32356.840000,32398.130000,638893.160940
