timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2020-02-03T00:00:00Z,btcusd,9446.980000,9459,9446.980000,9459,343542.868554
2020-02-03T00:01:00Z,btcusd,9459,9463,9452.580000,9459.600000,891140.002437
2020-02-03T00:02:00Z,btcusd,9461.130000,9463.970000,9455.620000,9456.690000,322450.787694
2020-02-03T00:03:00Z,btcusd,9456.700000,9456.700000,9452,9453.970000,300846.437908
2020-02-03T00:04:00Z,btcusd,9453.970000,9459.770000,9453.970000,9454.040000,1127917.955679
2020-02-03T00:05:00Z,btcusd,9455.110000,9455.260000,9442.960000,9445.050000,403609.914803
2020-02-03T00:06:00Z,btcusd,9444.900000,9450,9438.230000,9447.220000,222895.821960
2020-02-03T00:07:00Z,btcusd,9447.220000,9453.210000,9447.210000,9448.450000,217139.684526
2020-02-03T00:08:00Z,btcusd,9448.120000,9451.250000,9445.910000,9448.430000,225681.975046
2020-02-03T00:09:00Z,btcusd,9448.430000,9448.510000,9445.010000,9447.070000,51952.360680
2020-02-03T00:10:00Z,btcusd,9446.040000,9449.440000,9442.730000,9447.950000,47615.357316
2020-02-03T00:11:00Z,btcusd,9448.730000,9449.450000,9444,9444.980000,16911.645682
2020-02-03T00:12:00Z,btcusd,9445,9446.130000,9439.160000,9439.560000,105759.215556
2020-02-03T00:13:00Z,btcusd,9439.570000,9439.570000,9436.970000,9439.280000,65597.972965
2020-02-03T00:14:00Z,btcusd,9439.280000,9453.220000,9436.850000,9453.220000,436932.507313
2020-02-03T00:15:00Z,btcusd,9452.680000,9452.680000,9447.670000,9449.620000,118794.974063
2020-02-03T00:16:00Z,btcusd,9449.600000,9454.120000,9449.060000,9451.260000,189475.437392
2020-02-03T00:17:00Z,btcusd,9453.270000,9459.510000,9452.080000,9459.230000,208232.616738
2020-02-03T00:18:00Z,btcusd,9459.200000,9459.200000,9455,9457.200000,193863.587578
2020-02-03T00:19:00Z,btcusd,9457.080000,9457.080000,9454.130000,9454.550000,55379.150483
2020-02-03T00:20:00Z,btcusd,9454.540000,9463.180000,9454.010000,9454.930000,419328.131177
2020-02-03T00:21:00Z,btcusd,9454.930000,9461.170000,9450,9453.720000,213002.875013
2020-02-03T00:22:00Z,btcusd,9453.720000,9458.130000,9453.720000,9456.060000,55406.930048
2020-02-03T00:23:00Z,btcusd,9456.310000,9456.600000,9447.550000,9448.850000,414845.385952
2020-02-03T00:24:00Z,btcusd,9448.940000,9448.980000,9440,9445.620000,306163.503694
2020-02-03T00:25:00Z,btcusd,9445.620000,9445.930000,9433.640000,9433.640000,399779.467321
2020-02-03T00:26:00Z,btcusd,9434.750000,9440.790000,9433.780000,9436.790000,248815.504717
2020-02-03T00:27:00Z,btcusd,9436.740000,9444.910000,9436,9444.910000,220435.218000
2020-02-03T00:28:00Z,btcusd,9444.910000,9445.960000,9440.160000,9441.560000,57976.240587
2020-02-03T00:29:00Z,btcusd,9441.060000,9447.030000,9440.640000,9447.010000,37884.829942
2020-02-03T00:30:00Z,btcusd,9447.020000,9449,9443.660000,9443.660000,106680.582485
2020-02-03T00:31:00Z,btcusd,9442.380000,9443.160000,9440.170000,9440.390000,16743.209053
2020-02-03T00:32:00Z,btcusd,9440.190000,9440.190000,9435.990000,9439.710000,127221.190265
2020-02-03T00:33:00Z,btcusd,9437.530000,9441.810000,9437.530000,9437.620000,52093.457707
2020-02-03T00:34:00Z,btcusd,9437.630000,9439.750000,9437.630000,9437.640000,29285.560001
2020-02-03T00:35:00Z,btcusd,9437.630000,9443.560000,9437.620000,9442.100000,40760.438103
2020-02-03T00:36:00Z,btcusd,9442.530000,9445,9442.320000,9444.220000,15885.067703
2020-02-03T00:37:00Z,btcusd,9444.220000,9449,9444.220000,9449,75422.086626
2020-02-03T00:38:00Z,btcusd,9449,9449.900000,9448.980000,9449.900000,90148.768257
2020-02-03T00:39:00Z,btcusd,9449.900000,9449.900000,9447.830000,9449.900000,74698.547429
2020-02-03T00:40:00Z,btcusd,9449.900000,9450,9448.570000,9448.690000,51161.764328
2020-02-03T00:41:00Z,btcusd,9448.570000,9455,9447.300000,9454.980000,376484.147867
2020-02-03T00:42:00Z,btcusd,9454.980000,9455,9453.070000,9455,138012.307719
2020-02-03T00:43:00Z,btcusd,9455,9455,9447.970000,9450.920000,140496.898576
2020-02-03T00:44:00Z,btcusd,9450.900000,9451.150000,9445.620000,9450.850000,44597.080111
2020-02-03T00:45:00Z,btcusd,9450.850000,9452.890000,9448.890000,9451.970000,38803.232371
2020-02-03T00:46:00Z,btcusd,9451.970000,9451.970000,9447.540000,9447.540000,25621.419177
2020-02-03T00:47:00Z,btcusd,9447.900000,9452,9444.440000,9452,71789.454176
2020-02-03T00:48:00Z,btcusd,9451.990000,9452,9449.590000,9449.600000,73407.333781
2020-02-03T00:49:00Z,btcusd,9449.600000,9449.600000,9446.330000,9449.580000,90726.808178
2020-02-03T00:50:00Z,btcusd,9449.400000,9449.580000,9444.370000,9447.480000,29199.302627
2020-02-03T00:51:00Z,btcusd,9447.440000,9449.580000,9446.210000,9449.570000,27179.501493
2020-02-03T00:52:00Z,btcusd,9449.580000,9452,9447.210000,9450.990000,93714.978907
2020-02-03T00:53:00Z,btcusd,9450.990000,9452,9447.340000,9452,167803.259650
2020-02-03T00:54:00Z,btcusd,9452,9459.980000,9452,9457.210000,169197.297193
2020-02-03T00:55:00Z,btcusd,9457.310000,9465,9453.790000,9454.850000,1091716.620660
2020-02-03T00:56:00Z,btcusd,9454.850000,9464.600000,9454.200000,9463.990000,192579.615035
2020-02-03T00:57:00Z,btcusd,9463.990000,9464,9452.300000,9456.070000,159978.969255
2020-02-03T00:58:00Z,btcusd,9456.070000,9459.990000,9455.700000,9458.940000,121047.090140
2020-02-03T00:59:00Z,btcusd,9458.930000,9459,9446.080000,9447.120000,85702.398401
2020-02-03T01:00:00Z,btcusd,9446.250000,9455.210000,9438.770000,9453.090000,337124.140061
2020-02-03T01:01:00Z,btcusd,9454.150000,9459.180000,9448.150000,9454.760000,135232.525800
2020-02-03T01:02:00Z,btcusd,9456.220000,9456.980000,9434.170000,9434.750000,167529.117530
2020-02-03T01:03:00Z,btcusd,9436.570000,9441.390000,9426.910000,9441.380000,382662.921903
2020-02-03T01:04:00Z,btcusd,9441.050000,9441.050000,9432.780000,9433.080000,137523.669976
2020-02-03T01:05:00Z,btcusd,9433.320000,9438,9429.890000,9436.890000,248488.269419
2020-02-03T01:06:00Z,btcusd,9437.050000,9439.960000,9434.870000,9438.590000,152694.166565
2020-02-03T01:07:00Z,btcusd,9438.580000,9444.090000,9438.580000,9439.270000,114658.558760
2020-02-03T01:08:00Z,btcusd,9439.960000,9439.960000,9430,9434.180000,186775.721784
2020-02-03T01:09:00Z,btcusd,9434.170000,9441.850000,9434.120000,9440.810000,460952.360799
2020-02-03T01:10:00Z,btcusd,9440.790000,9446.230000,9440.390000,9444.640000,89843.760526
2020-02-03T01:11:00Z,btcusd,9444.650000,9448.170000,9442.630000,9448.110000,106078.747382
2020-02-03T01:12:00Z,btcusd,9448.050000,9450,9448.050000,9449.990000,94394.697990
2020-02-03T01:13:00Z,btcusd,9450,9450,9444.100000,9444.100000,126423.423432
2020-02-03T01:14:00Z,btcusd,9444.270000,9446.810000,9442.470000,9442.470000,76819.393923
2020-02-03T01:15:00Z,btcusd,9443.650000,9448.400000,9441.980000,9446.010000,46113.619002
2020-02-03T01:16:00Z,btcusd,9446.420000,9449.130000,9444,9444,30726.775174
2020-02-03T01:17:00Z,btcusd,9444.310000,9445.160000,9438.320000,9441.380000,175317.377579
2020-02-03T01:18:00Z,btcusd,9441.370000,9441.370000,9429.840000,9429.840000,227576.455907
2020-02-03T01:19:00Z,btcusd,9430.780000,9434.340000,9425.370000,9426.630000,214064.413109
2020-02-03T01:20:00Z,btcusd,9426.320000,9428.500000,9419.070000,9426.650000,164680.912442
2020-02-03T01:21:00Z,btcusd,9427.150000,9427.530000,9420.240000,9427.520000,167679.616049
2020-02-03T01:22:00Z,btcusd,9427.570000,9428.990000,9421.430000,9424.650000,96042.455866
2020-02-03T01:23:00Z,btcusd,9424.640000,9425.630000,9417.690000,9420.530000,646936.250411
2020-02-03T01:24:00Z,btcusd,9420.530000,9424.490000,9418.630000,9420.020000,59641.715193
2020-02-03T01:25:00Z,btcusd,9419.560000,9425,9418.750000,9424.890000,47900.674045
2020-02-03T01:26:00Z,btcusd,9424.850000,9432.950000,9423.120000,9428.640000,242210.660757
2020-02-03T01:27:00Z,btcusd,9431.600000,9431.600000,9423.560000,9423.900000,43344.062125
2020-02-03T01:28:00Z,btcusd,9423.830000,9429.230000,9422,9425.560000,93883.899408
2020-02-03T01:29:00Z,btcusd,9426.610000,9430.990000,9424.530000,9428.750000,58718.893738
2020-02-03T01:30:00Z,btcusd,9428.770000,9430.530000,9426.800000,9430.530000,36194.758927
2020-02-03T01:31:00Z,btcusd,9430.540000,9440.990000,9430.540000,9440.990000,165386.480418
2020-02-03T01:32:00Z,btcusd,9440.990000,9440.990000,9438.250000,9440.270000,80634.228486
2020-02-03T01:33:00Z,btcusd,9440.030000,9442.890000,9435.950000,9437.420000,119793.899648
2020-02-03T01:34:00Z,btcusd,9436,9439.970000,9433.270000,9435.600000,54456.743665
2020-02-03T01:35:00Z,btcusd,9435.580000,9444.260000,9433.020000,9442.010000,98388.215488
2020-02-03T01:36:00Z,btcusd,9441.990000,9444.110000,9433.730000,9444.110000,122124.642572
2020-02-03T01:37:00Z,btcusd,9444.110000,9445.990000,9441.380000,9444.970000,46255.055022
2020-02-03T01:38:00Z,btcusd,9444.930000,9447,9442.190000,9443.900000,74923.632790
2020-02-03T01:39:00Z,btcusd,9443.430000,9446.660000,9442.600000,9446.660000,18322.916138
2020-02-03T01:40:00Z,btcusd,9446.660000,9447.370000,9444.630000,9447.240000,40210.776441
2020-02-03T01:41:00Z,btcusd,9447.420000,9448.760000,9447.020000,9448.760000,53396.490222
2020-02-03T01:42:00Z,btcusd,9448.760000,9450,9445.930000,9446.930000,57383.899955
2020-02-03T01:43:00Z,btcusd,9447.730000,9447.730000,9439.960000,9443.270000,452776.676194
2020-02-03T01:44:00Z,btcusd,9443.280000,9448.930000,9443.090000,9446.530000,126975.445533
2020-02-03T01:45:00Z,btcusd,9446.500000,9447.450000,9442.170000,9442.180000,52584.561352
2020-02-03T01:46:00Z,btcusd,9442.170000,9442.170000,9434.840000,9435.720000,151974.346284
2020-02-03T01:47:00Z,btcusd,9435.710000,9440.620000,9426.800000,9434.300000,157985.127706
2020-02-03T01:48:00Z,btcusd,9434.040000,9437.310000,9432.820000,9433.930000,48080.484646
2020-02-03T01:49:00Z,btcusd,9433.880000,9433.880000,9427.610000,9433.300000,52138.815570
2020-02-03T01:50:00Z,btcusd,9433.220000,9433.270000,9423.020000,9429.990000,134019.243569
2020-02-03T01:51:00Z,btcusd,9429.620000,9430,9424.410000,9428.630000,40796.425224
2020-02-03T01:52:00Z,btcusd,9428.630000,9439.980000,9424.970000,9434.590000,243650.927589
2020-02-03T01:53:00Z,btcusd,9434.590000,9435.090000,9429.930000,9433.930000,119251.048775
2020-02-03T01:54:00Z,btcusd,9433.400000,9436.830000,9431.400000,9431.870000,34347.309044
2020-02-03T01:55:00Z,btcusd,9431.790000,9434.170000,9426.470000,9427.520000,18212.308714
2020-02-03T01:56:00Z,btcusd,9427.500000,9427.570000,9423.060000,9426.520000,16943.365528
2020-02-03T01:57:00Z,btcusd,9426.320000,9430.610000,9421.070000,9424.330000,69908.417135
2020-02-03T01:58:00Z,btcusd,9424.330000,9430,9424.330000,9428.120000,78796.716213
2020-02-03T01:59:00Z,btcusd,9428.120000,9429.560000,9426.790000,9427.840000,21465.770002
2020-02-03T02:00:00Z,btcusd,9427.990000,9430,9427.900000,9430,98902.883745
2020-02-03T02:01:00Z,btcusd,9430,9430,9428.120000,9428.130000,39716.780062
2020-02-03T02:02:00Z,btcusd,9428.170000,9438.760000,9428.090000,9434.260000,175622.147419
2020-02-03T02:03:00Z,btcusd,9436.310000,9438.020000,9433.370000,9437.060000,17645.244123
2020-02-03T02:04:00Z,btcusd,9437.060000,9437.060000,9432.260000,9435.990000,25035.622345
2020-02-03T02:05:00Z,btcusd,9436.260000,9436.540000,9431.890000,9432.080000,13432.249552
2020-02-03T02:06:00Z,btcusd,9432.080000,9432.160000,9429.840000,9429.960000,80252.602373
2020-02-03T02:07:00Z,btcusd,9429.960000,9430,9428.090000,9429.690000,44848.679841
2020-02-03T02:08:00Z,btcusd,9429.580000,9429.830000,9422.740000,9424.910000,61446.705747
2020-02-03T02:09:00Z,btcusd,9424.900000,9427.790000,9424.890000,9425.050000,28634.004402
2020-02-03T02:10:00Z,btcusd,9424.870000,9424.870000,9420.020000,9420.150000,55181.181345
2020-02-03T02:11:00Z,btcusd,9421.580000,9423.560000,9410.740000,9421.010000,238249.633037
2020-02-03T02:12:00Z,btcusd,9421.190000,9421.190000,9413.450000,9413.840000,27669.365640
2020-02-03T02:13:00Z,btcusd,9413.500000,9415,9411.440000,9411.650000,68551.218789
2020-02-03T02:14:00Z,btcusd,9411.530000,9411.530000,9394.980000,9410.540000,483180.413035
2020-02-03T02:15:00Z,btcusd,9409.480000,9414.480000,9405.610000,9413.290000,84851.495192
2020-02-03T02:16:00Z,btcusd,9413.420000,9421.700000,9413.420000,9419.320000,263818.469645
2020-02-03T02:17:00Z,btcusd,9419.220000,9434,9419.060000,9425.470000,199263.609490
2020-02-03T02:18:00Z,btcusd,9425.470000,9427.590000,9421.330000,9422.220000,50180.729224
2020-02-03T02:19:00Z,btcusd,9422.220000,9423.920000,9417.930000,9421.110000,28721.663227
2020-02-03T02:20:00Z,btcusd,9422.170000,9430.050000,9422.170000,9427.700000,33899.212793
2020-02-03T02:21:00Z,btcusd,9428.530000,9429.710000,9424.920000,9424.980000,67035.790010
2020-02-03T02:22:00Z,btcusd,9424.990000,9424.990000,9422.300000,9422.740000,36247.187857
2020-02-03T02:23:00Z,btcusd,9422.740000,9424.670000,9421.980000,9421.980000,24923.611310
2020-02-03T02:24:00Z,btcusd,9423.410000,9423.850000,9417.590000,9418.100000,16857.869149
2020-02-03T02:25:00Z,btcusd,9418.010000,9418.580000,9414.830000,9417.220000,33912.111355
2020-02-03T02:26:00Z,btcusd,9417.180000,9420.580000,9414.470000,9419.430000,90857.873996
2020-02-03T02:27:00Z,btcusd,9420.400000,9425,9419.460000,9424.850000,64692.378509
2020-02-03T02:28:00Z,btcusd,9424.920000,9424.920000,9421.310000,9423.660000,22111.025488
2020-02-03T02:29:00Z,btcusd,9423.660000,9439,9423.410000,9433.300000,327632.315009
2020-02-03T02:30:00Z,btcusd,9435.120000,9440,9434.030000,9440,30603.947800
2020-02-03T02:31:00Z,btcusd,9439.990000,9445.600000,9438.360000,9444.810000,146601.740019
2020-02-03T02:32:00Z,btcusd,9445.680000,9447.460000,9442.100000,9443.380000,64066.760348
2020-02-03T02:33:00Z,btcusd,9443.380000,9445.010000,9442.650000,9443.840000,73311.474184
2020-02-03T02:34:00Z,btcusd,9443.830000,9445.010000,9437.100000,9439.600000,78359.579366
2020-02-03T02:35:00Z,btcusd,9439.560000,9441.460000,9438.090000,9441.420000,41784.057278
2020-02-03T02:36:00Z,btcusd,9441.370000,9442.030000,9436.280000,9441.210000,68146.577214
2020-02-03T02:37:00Z,btcusd,9441.130000,9441.270000,9436.480000,9436.670000,41855.156588
2020-02-03T02:38:00Z,btcusd,9436.670000,9441.580000,9436.670000,9440.400000,24894.954208
2020-02-03T02:39:00Z,btcusd,9440.150000,9441.630000,9439.140000,9440.410000,201675.408284
2020-02-03T02:40:00Z,btcusd,9438.990000,9440.360000,9435,9435.010000,42257.501755
2020-02-03T02:41:00Z,btcusd,9435.010000,9441.030000,9433.470000,9435.570000,228391.457024
2020-02-03T02:42:00Z,btcusd,9434.530000,9438.620000,9430.340000,9438.440000,126162.517767
2020-02-03T02:43:00Z,btcusd,9438.290000,9444.540000,9435.130000,9444.540000,149461.024444
2020-02-03T02:44:00Z,btcusd,9444.750000,9447.450000,9444.750000,9446.430000,19341.039436
2020-02-03T02:45:00Z,btcusd,9446.810000,9447.700000,9444.690000,9445.610000,30133.965933
2020-02-03T02:46:00Z,btcusd,9446.460000,9447.590000,9442.640000,9442.660000,150585.706437
2020-02-03T02:47:00Z,btcusd,9442.650000,9444.990000,9440,9443.220000,53636.545732
2020-02-03T02:48:00Z,btcusd,9444.190000,9444.770000,9440.770000,9442.750000,56762.309375
2020-02-03T02:49:00Z,btcusd,9441.890000,9441.890000,9439.480000,9441.010000,136534.130896
2020-02-03T02:50:00Z,btcusd,9441.020000,9442.750000,9441.020000,9441.660000,58352.039527
2020-02-03T02:51:00Z,btcusd,9441.410000,9441.410000,9432.020000,9436.060000,114339.692483
2020-02-03T02:52:00Z,btcusd,9436.600000,9437.110000,9436.220000,9436.890000,24103.355294
2020-02-03T02:53:00Z,btcusd,9436.930000,9437.150000,9436.060000,9436.630000,23767.141012
2020-02-03T02:54:00Z,btcusd,9437.010000,9437.760000,9432,9433.160000,86807.605472
2020-02-03T02:55:00Z,btcusd,9433.530000,9439.120000,9432.010000,9433.320000,34816.283220
2020-02-03T02:56:00Z,btcusd,9432.740000,9435.950000,9432,9433.010000,55889.930048
2020-02-03T02:57:00Z,btcusd,9432.320000,9435.080000,9431.610000,9431.610000,93734.400780
2020-02-03T02:58:00Z,btcusd,9431.230000,9436.860000,9431.210000,9434.650000,108299.765752
2020-02-03T02:59:00Z,btcusd,9434.650000,9434.760000,9428.570000,9428.610000,31132.076372
2020-02-03T03:00:00Z,btcusd,9428.780000,9437.100000,9425.450000,9436.300000,98617.773736
2020-02-03T03:01:00Z,btcusd,9436.890000,9439.710000,9434.600000,9435.090000,53451.092922
2020-02-03T03:02:00Z,btcusd,9435.150000,9443.880000,9435,9441.390000,23456.895176
2020-02-03T03:03:00Z,btcusd,9443.710000,9444.900000,9440.930000,9443.710000,31443.867685
2020-02-03T03:04:00Z,btcusd,9443.710000,9444.890000,9440.860000,9444.310000,5307.358550
2020-02-03T03:05:00Z,btcusd,9444.310000,9444.900000,9443.630000,9444.480000,10306.574587
2020-02-03T03:06:00Z,btcusd,9444.480000,9444.900000,9444.470000,9444.870000,11926.028379
2020-02-03T03:07:00Z,btcusd,9444.880000,9444.900000,9441.640000,9441.640000,21405.472565
2020-02-03T03:08:00Z,btcusd,9442.960000,9442.960000,9439.790000,9442.910000,26298.658991
2020-02-03T03:09:00Z,btcusd,9442.980000,9443.990000,9440.120000,9441.230000,14402.684094
2020-02-03T03:10:00Z,btcusd,9441.480000,9441.720000,9437.710000,9437.710000,28767.630982
2020-02-03T03:11:00Z,btcusd,9436.760000,9436.760000,9431.890000,9432.190000,108035.836386
2020-02-03T03:12:00Z,btcusd,9432.340000,9438.520000,9432.340000,9438.260000,29650.707496
2020-02-03T03:13:00Z,btcusd,9438.140000,9442.150000,9438.130000,9441.230000,11844.872463
2020-02-03T03:14:00Z,btcusd,9441.170000,9441.370000,9437.120000,9439,35647.126584
2020-02-03T03:15:00Z,btcusd,9438.020000,9445,9438.020000,9444.990000,129339.590576
2020-02-03T03:16:00Z,btcusd,9444.990000,9445,9440.120000,9444.580000,140990.315400
2020-02-03T03:17:00Z,btcusd,9443.750000,9445,9443.060000,9443.530000,109869.613885
2020-02-03T03:18:00Z,btcusd,9444.260000,9445,9442.760000,9444.070000,51310.732263
2020-02-03T03:19:00Z,btcusd,9444.070000,9445,9443.920000,9445,32128.464271
2020-02-03T03:20:00Z,btcusd,9445,9445,9436.280000,9437.190000,81134.759397
2020-02-03T03:21:00Z,btcusd,9437.120000,9443.560000,9436.660000,9443.320000,58049.440479
2020-02-03T03:22:00Z,btcusd,9443.420000,9444.260000,9440.690000,9441.050000,7455.691381
2020-02-03T03:23:00Z,btcusd,9440.950000,9441.820000,9439.310000,9441.820000,8473.983373
2020-02-03T03:24:00Z,btcusd,9441.830000,9444.400000,9439.220000,9440.540000,28005.415797
2020-02-03T03:25:00Z,btcusd,9440.890000,9445,9439.680000,9442.990000,88510.601861
2020-02-03T03:26:00Z,btcusd,9443,9443.510000,9440.790000,9443.430000,19401.887577
2020-02-03T03:27:00Z,btcusd,9443.430000,9443.430000,9441.740000,9441.740000,10160.188630
2020-02-03T03:28:00Z,btcusd,9441.740000,9442.010000,9440.970000,9441.900000,30762.894952
2020-02-03T03:29:00Z,btcusd,9441.990000,9442.670000,9441.810000,9442.670000,7231.981405
