timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2017-11-07T00:00:00Z,btcusd,7246.820000,7253.760000,7246.820000,7253.760000,1024.157708
2017-11-07T00:01:00Z,btcusd,7246.820000,7256.990000,7231.640000,7232.260000,5427.524008
2017-11-07T00:02:00Z,btcusd,7231.200000,7249.980000,7223.450000,7230.690000,10259.039412
2017-11-07T00:03:00Z,btcusd,7232.630000,7232.630000,7226.270000,7228,6653.657068
2017-11-07T00:04:00Z,btcusd,7228.010000,7234.010000,7228,7231.030000,15202.376215
2017-11-07T00:05:00Z,btcusd,7228.010000,7231,7226.270000,7226.270000,4936.045827
2017-11-07T00:06:00Z,btcusd,7226.270000,7227,7220,7223.520000,6521.062705
2017-11-07T00:07:00Z,btcusd,7223.520000,7226.910000,7220,7226.910000,8599.885942
2017-11-07T00:08:00Z,btcusd,7226.910000,7230.460000,7226.910000,7228.010000,929.569103
2017-11-07T00:09:00Z,btcusd,7228.010000,7234.350000,7228.010000,7234.350000,739.977420
2017-11-07T00:10:00Z,btcusd,7247.510000,7247.510000,7225.350000,7225.350000,4033.968742
2017-11-07T00:11:00Z,btcusd,7236.880000,7236.880000,7227.320000,7227.320000,4621.910302
2017-11-07T00:12:00Z,btcusd,7227.320000,7233.430000,7227.320000,7233.430000,965.384986
2017-11-07T00:13:00Z,btcusd,7236.830000,7236.870000,7220,7220,6323.367416
2017-11-07T00:14:00Z,btcusd,7224.140000,7236.860000,7221.010000,7221.010000,2914.924971
2017-11-07T00:15:00Z,btcusd,7220.430000,7223.350000,7210,7210,28737.205931
2017-11-07T00:16:00Z,btcusd,7208.500000,7219.140000,7206.040000,7208.710000,7419.517595
2017-11-07T00:17:00Z,btcusd,7208.690000,7209.990000,7200,7200,31536.392512
2017-11-07T00:18:00Z,btcusd,7200,7206.680000,7200,7201.060000,11476.142024
2017-11-07T00:19:00Z,btcusd,7201.060000,7210.270000,7201.060000,7205.990000,7122.748714
2017-11-07T00:20:00Z,btcusd,7202.050000,7207.930000,7202,7202.390000,5511.710211
2017-11-07T00:21:00Z,btcusd,7202.390000,7202.390000,7190,7190,18624.129968
2017-11-07T00:22:00Z,btcusd,7193.410000,7197.840000,7186.010000,7186.010000,10708.319306
2017-11-07T00:23:00Z,btcusd,7186.010000,7189.270000,7175.890000,7189.270000,14958.313639
2017-11-07T00:24:00Z,btcusd,7190,7190.140000,7180.930000,7181.820000,5588.463048
2017-11-07T00:25:00Z,btcusd,7181.850000,7185.150000,7180.010000,7182.700000,7091.377203
2017-11-07T00:26:00Z,btcusd,7182.700000,7182.710000,7180,7180,3823.083922
2017-11-07T00:27:00Z,btcusd,7176.020000,7181.350000,7170,7170,12063.926860
2017-11-07T00:28:00Z,btcusd,7171.010000,7180,7171.010000,7174.370000,7609.794040
2017-11-07T00:29:00Z,btcusd,7175.560000,7190.950000,7172.080000,7190.950000,11937.495235
2017-11-07T00:30:00Z,btcusd,7180.010000,7185.470000,7180,7183.250000,7610.586195
2017-11-07T00:31:00Z,btcusd,7183.260000,7183.260000,7177.660000,7177.660000,1404.143090
2017-11-07T00:32:00Z,btcusd,7183.250000,7183.940000,7179.130000,7183.940000,2600.700571
2017-11-07T00:33:00Z,btcusd,7180,7185.980000,7180,7183.260000,4380.315657
2017-11-07T00:34:00Z,btcusd,7182.600000,7190.670000,7182.600000,7186.500000,11472.583320
2017-11-07T00:35:00Z,btcusd,7186.500000,7191.350000,7186.500000,7191.350000,10691.389797
2017-11-07T00:36:00Z,btcusd,7191.350000,7201.140000,7190.880000,7190.880000,1912.690217
2017-11-07T00:37:00Z,btcusd,7195.680000,7195.680000,7190,7194.840000,229.498916
2017-11-07T00:38:00Z,btcusd,7190,7200.120000,7190,7197,3522.029970
2017-11-07T00:39:00Z,btcusd,7198.780000,7212,7198.780000,7204.230000,7134.521391
2017-11-07T00:40:00Z,btcusd,7203.600000,7212.760000,7203.600000,7212.760000,423.237628
2017-11-07T00:41:00Z,btcusd,7217.340000,7221,7204.960000,7209,24933.370034
2017-11-07T00:42:00Z,btcusd,7221,7221,7208.780000,7215.460000,922.838792
2017-11-07T00:43:00Z,btcusd,7220,7221,7211.040000,7221,14345.374798
2017-11-07T00:44:00Z,btcusd,7221,7221,7208.460000,7208.460000,2428.742286
2017-11-07T00:45:00Z,btcusd,7214.260000,7214.260000,7208.510000,7208.510000,462.238528
2017-11-07T00:46:00Z,btcusd,7210.750000,7213.030000,7210.750000,7213.030000,4285.054694
2017-11-07T00:47:00Z,btcusd,7208.640000,7215.370000,7207.380000,7207.380000,2588.392572
2017-11-07T00:48:00Z,btcusd,7207.940000,7217.200000,7203.550000,7210.050000,5360.285653
2017-11-07T00:49:00Z,btcusd,7203.860000,7203.960000,7203.670000,7203.670000,589.272411
2017-11-07T00:50:00Z,btcusd,7210.060000,7223.330000,7209.120000,7223.330000,7469.600335
2017-11-07T00:51:00Z,btcusd,7215.090000,7215.090000,7215.090000,7215.090000,164.504052
2017-11-07T00:52:00Z,btcusd,7211.600000,7211.600000,7211.600000,7211.600000,266.108040
2017-11-07T00:53:00Z,btcusd,7209.130000,7220.770000,7207.690000,7220.770000,1124.162736
2017-11-07T00:54:00Z,btcusd,7220,7222.200000,7213.090000,7218.380000,1081.428720
2017-11-07T00:55:00Z,btcusd,7217.680000,7223.350000,7213.550000,7213.550000,2109.292135
2017-11-07T00:56:00Z,btcusd,7218,7227.930000,7218,7227.930000,1941.963307
2017-11-07T00:57:00Z,btcusd,7218.090000,7227.930000,7218.090000,7227.930000,2955.174282
2017-11-07T00:58:00Z,btcusd,7227.930000,7239.150000,7227.930000,7239.150000,4881.152307
2017-11-07T00:59:00Z,btcusd,7230.020000,7239.130000,7230.010000,7230.230000,2661.266455
2017-11-07T01:00:00Z,btcusd,7230.230000,7239.130000,7230,7230,4174.325554
2017-11-07T01:01:00Z,btcusd,7230,7231.490000,7230,7230,1746.797055
2017-11-07T01:02:00Z,btcusd,7230,7231.490000,7224.030000,7224.030000,1827.690642
2017-11-07T01:03:00Z,btcusd,7230.630000,7230.910000,7230.630000,7230.910000,723.088200
2017-11-07T01:04:00Z,btcusd,7229.190000,7239.150000,7229.190000,7239.150000,603.919570
2017-11-07T01:05:00Z,btcusd,7236.340000,7240.250000,7233.560000,7240.250000,1532.575596
2017-11-07T01:06:00Z,btcusd,7240.240000,7240.250000,7235.630000,7240.240000,4603.261142
2017-11-07T01:07:00Z,btcusd,7231.480000,7240.240000,7228.840000,7236.890000,1803.172031
2017-11-07T01:08:00Z,btcusd,7241.350000,7241.350000,7231.770000,7236.900000,898.224980
2017-11-07T01:09:00Z,btcusd,7244.980000,7244.980000,7233.690000,7233.690000,3687.879919
2017-11-07T01:10:00Z,btcusd,7243.180000,7243.180000,7230.340000,7230.360000,2688.735711
2017-11-07T01:11:00Z,btcusd,7226.690000,7232.390000,7226.690000,7232.390000,746.764353
2017-11-07T01:12:00Z,btcusd,7215.910000,7215.910000,7215.910000,7215.910000,368.011410
2017-11-07T01:13:00Z,btcusd,7226.230000,7226.230000,7223.170000,7223.260000,1056.959336
2017-11-07T01:14:00Z,btcusd,7218.910000,7232.480000,7218.910000,7222.660000,818.582737
2017-11-07T01:15:00Z,btcusd,7224.580000,7232.460000,7222.810000,7222.810000,8040.698953
2017-11-07T01:16:00Z,btcusd,7219.120000,7224.460000,7219.120000,7224.460000,319.158748
2017-11-07T01:17:00Z,btcusd,7224.460000,7233.450000,7224.460000,7233.450000,2195.009244
2017-11-07T01:18:00Z,btcusd,7225.220000,7244.980000,7225.220000,7233.870000,4816.778765
2017-11-07T01:19:00Z,btcusd,7234.970000,7234.970000,7228.180000,7234.950000,693.576557
2017-11-07T01:20:00Z,btcusd,7219.700000,7234.950000,7219.700000,7222.040000,1444.447344
2017-11-07T01:21:00Z,btcusd,7222.040000,7222.050000,7221.220000,7221.220000,686.069434
2017-11-07T01:22:00Z,btcusd,7216.560000,7216.560000,7210.100000,7210.100000,649.998876
2017-11-07T01:23:00Z,btcusd,7211.500000,7212.450000,7200.500000,7205.730000,12028.615233
2017-11-07T01:24:00Z,btcusd,7203.080000,7203.480000,7190.330000,7190.330000,11381.813454
2017-11-07T01:25:00Z,btcusd,7190.330000,7190.330000,7160,7160,63084.745640
2017-11-07T01:26:00Z,btcusd,7170.310000,7170.310000,7161.870000,7166.450000,6105.669879
2017-11-07T01:27:00Z,btcusd,7168.380000,7170.320000,7163.840000,7163.840000,6442.214380
2017-11-07T01:28:00Z,btcusd,7165.730000,7166.160000,7160.330000,7166.160000,112.432191
2017-11-07T01:29:00Z,btcusd,7162.050000,7177.180000,7162.020000,7177.180000,7216.028278
2017-11-07T01:30:00Z,btcusd,7173.580000,7177.160000,7170,7177.160000,3848.468436
2017-11-07T01:31:00Z,btcusd,7177.160000,7177.160000,7173.580000,7173.580000,1196.736082
2017-11-07T01:32:00Z,btcusd,7177.180000,7177.180000,7173.590000,7173.590000,585.415204
2017-11-07T01:33:00Z,btcusd,7173.580000,7173.580000,7170,7170,753.172200
2017-11-07T01:34:00Z,btcusd,7174.660000,7177.180000,7172.060000,7175.570000,2908.396218
2017-11-07T01:35:00Z,btcusd,7177.180000,7177.180000,7177.180000,7177.180000,2422.298250
2017-11-07T01:36:00Z,btcusd,7175.570000,7177.180000,7173.980000,7177.180000,4609.602934
2017-11-07T01:37:00Z,btcusd,7177.180000,7177.290000,7173.640000,7173.640000,2713.339958
2017-11-07T01:38:00Z,btcusd,7177.290000,7177.290000,7170.050000,7173.680000,1488.328981
2017-11-07T01:39:00Z,btcusd,7173.660000,7173.660000,7173.660000,7173.660000,454.092678
2017-11-07T01:40:00Z,btcusd,7173.660000,7173.660000,7173.660000,7173.660000,0
2017-11-07T01:41:00Z,btcusd,7173.660000,7173.660000,7164.990000,7164.990000,2483.059762
2017-11-07T01:42:00Z,btcusd,7160,7160,7157.380000,7157.380000,3233.288844
2017-11-07T01:43:00Z,btcusd,7155,7155,7152,7152,4192.526624
2017-11-07T01:44:00Z,btcusd,7152,7162.430000,7150,7150,26806.285794
2017-11-07T01:45:00Z,btcusd,7149,7161.370000,7149,7161.370000,1181.350899
2017-11-07T01:46:00Z,btcusd,7161.200000,7161.200000,7161.200000,7161.200000,644.508000
2017-11-07T01:47:00Z,btcusd,7149.730000,7164.150000,7149.730000,7164.150000,1052.762081
2017-11-07T01:48:00Z,btcusd,7164.660000,7164.660000,7162.930000,7162.930000,271.530407
2017-11-07T01:49:00Z,btcusd,7170.710000,7170.710000,7165.980000,7165.980000,3728.103992
2017-11-07T01:50:00Z,btcusd,7160.140000,7161.750000,7160.140000,7161.750000,694.678480
2017-11-07T01:51:00Z,btcusd,7159.490000,7159.490000,7154.390000,7155.180000,2956.774670
2017-11-07T01:52:00Z,btcusd,7148.960000,7148.960000,7148.960000,7148.960000,478.265424
2017-11-07T01:53:00Z,btcusd,7150.430000,7150.430000,7145.680000,7150.410000,1384.887816
2017-11-07T01:54:00Z,btcusd,7150.410000,7150.410000,7150.410000,7150.410000,0
2017-11-07T01:55:00Z,btcusd,7150.420000,7150.420000,7145.680000,7146.420000,3609.002100
2017-11-07T01:56:00Z,btcusd,7150.410000,7155.180000,7145.690000,7148.840000,1345.241826
2017-11-07T01:57:00Z,btcusd,7153.340000,7164.380000,7153.340000,7164.380000,4095.940499
2017-11-07T01:58:00Z,btcusd,7160.220000,7160.220000,7160.220000,7160.220000,7.160220
2017-11-07T01:59:00Z,btcusd,7161.760000,7161.760000,7161.760000,7161.760000,144.667552
2017-11-07T02:00:00Z,btcusd,7161.440000,7166.560000,7161.440000,7166.560000,2846.515128
2017-11-07T02:01:00Z,btcusd,7166.560000,7172.510000,7166.560000,7172.510000,3873.632092
2017-11-07T02:02:00Z,btcusd,7173.810000,7177.290000,7166.580000,7177.290000,3332.926857
2017-11-07T02:03:00Z,btcusd,7172.390000,7172.390000,7165.680000,7165.680000,791.624517
2017-11-07T02:04:00Z,btcusd,7172.190000,7172.190000,7172.190000,7172.190000,645.497100
2017-11-07T02:05:00Z,btcusd,7172.560000,7177.290000,7172.560000,7177.290000,2606.709426
2017-11-07T02:06:00Z,btcusd,7172.580000,7177.290000,7172.400000,7177.280000,8494.577634
2017-11-07T02:07:00Z,btcusd,7177.280000,7177.290000,7167.530000,7172.180000,1824.052416
2017-11-07T02:08:00Z,btcusd,7172.560000,7177.290000,7172.180000,7177.290000,1880.121042
2017-11-07T02:09:00Z,btcusd,7167.100000,7172.200000,7167.100000,7172.200000,3607.206530
2017-11-07T02:10:00Z,btcusd,7172.200000,7172.200000,7172.200000,7172.200000,16.496060
2017-11-07T02:11:00Z,btcusd,7172.170000,7172.170000,7167.090000,7167.090000,753.001650
