timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2018-05-17T00:00:00Z,btcusd,8196.920000,8201.900000,8196.910000,8201.900000,59604.920648
2018-05-17T00:01:00Z,btcusd,8201.980000,8202,8196.920000,8199.860000,57034.108364
2018-05-17T00:02:00Z,btcusd,8198.890000,8207.440000,8197.770000,8197.870000,149792.240032
2018-05-17T00:03:00Z,btcusd,8199.750000,8202.820000,8197.760000,8199.390000,24287.149566
2018-05-17T00:04:00Z,btcusd,8199.390000,8202.820000,8197.850000,8198.850000,45867.817403
2018-05-17T00:05:00Z,btcusd,8198.850000,8202.360000,8197.760000,8197.890000,33228.893958
2018-05-17T00:06:00Z,btcusd,8198.570000,8198.700000,8197.760000,8198.700000,14858.021685
2018-05-17T00:07:00Z,btcusd,8198.580000,8206,8197.780000,8201.300000,112536.502527
2018-05-17T00:08:00Z,btcusd,8208,8209.270000,8201.300000,8209.270000,34967.397806
2018-05-17T00:09:00Z,btcusd,8208.900000,8217.740000,8205.460000,8215.430000,69188.500700
2018-05-17T00:10:00Z,btcusd,8215.430000,8224.590000,8215.430000,8219.300000,166571.864201
2018-05-17T00:11:00Z,btcusd,8219.190000,8220.940000,8215.420000,8218.890000,149991.759528
2018-05-17T00:12:00Z,btcusd,8218.990000,8220.940000,8215.420000,8217.230000,28587.676486
2018-05-17T00:13:00Z,btcusd,8217.260000,8217.260000,8211.730000,8211.730000,94895.693963
2018-05-17T00:14:00Z,btcusd,8211.730000,8213.520000,8211.720000,8212.700000,92902.645512
2018-05-17T00:15:00Z,btcusd,8212.700000,8214.320000,8212.700000,8213.800000,73380.319631
2018-05-17T00:16:00Z,btcusd,8214.320000,8217.220000,8212.700000,8212.700000,59761.435943
2018-05-17T00:17:00Z,btcusd,8212.690000,8217.050000,8212.690000,8214.270000,30008.583854
2018-05-17T00:18:00Z,btcusd,8214.270000,8215.060000,8213.150000,8214.810000,72878.624215
2018-05-17T00:19:00Z,btcusd,8214.180000,8215.010000,8214.170000,8214.490000,91006.805914
2018-05-17T00:20:00Z,btcusd,8214.490000,8221.170000,8214.490000,8216.550000,96136.035506
2018-05-17T00:21:00Z,btcusd,8216.560000,8224.590000,8216.540000,8224.170000,34687.673436
2018-05-17T00:22:00Z,btcusd,8224.170000,8225,8213.660000,8214.530000,126544.696575
2018-05-17T00:23:00Z,btcusd,8214.540000,8222.580000,8212.680000,8220.810000,75331.099432
2018-05-17T00:24:00Z,btcusd,8220.810000,8223.350000,8218.230000,8222.490000,64406.408893
2018-05-17T00:25:00Z,btcusd,8221.750000,8221.750000,8213.790000,8214.250000,44103.609618
2018-05-17T00:26:00Z,btcusd,8218.360000,8219.980000,8217.500000,8219.980000,23758.027661
