timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2019-12-16T00:00:00Z,XBTUSD,7107.500000,7108.000000,7107.500000,7107.500000,198603,
2019-12-16T00:01:00Z,XBTUSD,7107.500000,7108.000000,7107.500000,7108.000000,522902,
2019-12-16T00:02:00Z,XBTUSD,7108.000000,7123.000000,7107.500000,7121.000000,4891029,
2019-12-16T00:03:00Z,XBTUSD,7121.000000,7121.000000,7119.500000,7119.500000,1928601,
2019-12-16T00:04:00Z,XBTUSD,7119.500000,7119.500000,7119.000000,7119.000000,760817,
2019-12-16T00:05:00Z,XBTUSD,7119.000000,7119.500000,7119.000000,7119.000000,1001887,
2019-12-16T00:06:00Z,XBTUSD,7119.000000,7119.500000,7119.000000,7119.500000,619622,
2019-12-16T00:07:00Z,XBTUSD,7119.500000,7119.500000,7106.000000,7111.000000,4940977,
2019-12-16T00:08:00Z,XBTUSD,7111.000000,7111.000000,7110.500000,7110.500000,787582,
2019-12-16T00:09:00Z,XBTUSD,7110.500000,7111.000000,7110.500000,7111.000000,127638,
2019-12-16T00:10:00Z,XBTUSD,7111.000000,7111.000000,7110.500000,7110.500000,38094,
2019-12-16T00:11:00Z,XBTUSD,7110.500000,7111.000000,7110.500000,7111.000000,531630,
2019-12-16T00:12:00Z,XBTUSD,7111.000000,7111.000000,7110.500000,7110.500000,722701,
2019-12-16T00:13:00Z,XBTUSD,7110.500000,7111.000000,7096.000000,7096.000000,4282409,
2019-12-16T00:14:00Z,XBTUSD,7096.000000,7096.500000,7093.000000,7093.000000,3511898,
2019-12-16T00:15:00Z,XBTUSD,7093.000000,7094.000000,7093.000000,7094.000000,737700,
2019-12-16T00:16:00Z,XBTUSD,7094.000000,7094.000000,7087.000000,7087.000000,3512385,
2019-12-16T00:17:00Z,XBTUSD,7087.000000,7087.500000,7087.000000,7087.500000,809155,
2019-12-16T00:18:00Z,XBTUSD,7087.500000,7087.500000,7073.500000,7087.000000,8999050,
2019-12-16T00:19:00Z,XBTUSD,7087.000000,7089.500000,7080.000000,7089.500000,3416875,
2019-12-16T00:20:00Z,XBTUSD,7089.500000,7092.000000,7089.500000,7090.000000,1589202,
2019-12-16T00:21:00Z,XBTUSD,7090.000000,7090.000000,7084.500000,7084.500000,1320510,
2019-12-16T00:22:00Z,XBTUSD,7084.500000,7087.000000,7084.500000,7086.500000,589549,
2019-12-16T00:23:00Z,XBTUSD,7086.500000,7087.000000,7086.500000,7087.000000,477108,
2019-12-16T00:24:00Z,XBTUSD,7087.000000,7088.500000,7086.500000,7088.000000,428438,
2019-12-16T00:25:00Z,XBTUSD,7088.000000,7088.500000,7088.000000,7088.000000,315706,
2019-12-16T00:26:00Z,XBTUSD,7088.000000,7088.500000,7088.000000,7088.500000,1054421,
2019-12-16T00:27:00Z,XBTUSD,7088.500000,7088.500000,7088.000000,7088.500000,199188,
2019-12-16T00:28:00Z,XBTUSD,7088.500000,7090.500000,7088.000000,7090.500000,761018,
2019-12-16T00:29:00Z,XBTUSD,7090.500000,7091.500000,7090.000000,7091.500000,457281,
2019-12-16T00:30:00Z,XBTUSD,7091.500000,7092.500000,7091.000000,7092.500000,623705,
2019-12-16T00:31:00Z,XBTUSD,7092.500000,7092.500000,7092.000000,7092.000000,137958,
2019-12-16T00:32:00Z,XBTUSD,7092.000000,7092.500000,7092.000000,7092.000000,241327,
2019-12-16T00:33:00Z,XBTUSD,7092.000000,7092.000000,7089.000000,7089.000000,777028,
2019-12-16T00:34:00Z,XBTUSD,7089.000000,7089.500000,7087.500000,7087.500000,581590,
2019-12-16T00:35:00Z,XBTUSD,7087.500000,7088.000000,7081.500000,7081.500000,1318466,
2019-12-16T00:36:00Z,XBTUSD,7081.500000,7082.000000,7081.500000,7082.000000,421337,
2019-12-16T00:37:00Z,XBTUSD,7082.000000,7082.000000,7081.500000,7081.500000,715776,
2019-12-16T00:38:00Z,XBTUSD,7081.500000,7082.000000,7078.500000,7078.500000,639711,
2019-12-16T00:39:00Z,XBTUSD,7078.500000,7079.000000,7070.500000,7071.000000,2188014,
2019-12-16T00:40:00Z,XBTUSD,7071.000000,7071.000000,7067.000000,7067.000000,3378218,
2019-12-16T00:41:00Z,XBTUSD,7067.000000,7074.500000,7066.500000,7074.000000,2291127,
2019-12-16T00:42:00Z,XBTUSD,7074.000000,7075.000000,7074.000000,7075.000000,1054604,
2019-12-16T00:43:00Z,XBTUSD,7075.000000,7075.500000,7075.000000,7075.500000,243071,
2019-12-16T00:44:00Z,XBTUSD,7075.500000,7075.500000,7075.000000,7075.500000,133787,
