timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2020-02-20T00:00:00Z,XBTUSD,9606.000000,9606.500000,9596.000000,9596.500000,4416431,
2020-02-20T00:01:00Z,XBTUSD,9596.500000,9602.500000,9584.000000,9596.500000,9461339,
2020-02-20T00:02:00Z,XBTUSD,9596.500000,9598.000000,9582.500000,9584.000000,6966289,
2020-02-20T00:03:00Z,XBTUSD,9584.000000,9621.000000,9584.000000,9621.000000,7455400,
2020-02-20T00:04:00Z,XBTUSD,9621.000000,9635.500000,9601.000000,9609.000000,11484764,
2020-02-20T00:05:00Z,XBTUSD,9609.000000,9633.500000,9609.000000,9623.000000,8614701,
2020-02-20T00:06:00Z,XBTUSD,9623.000000,9626.500000,9615.500000,9615.500000,6666280,
2020-02-20T00:07:00Z,XBTUSD,9615.500000,9616.000000,9598.500000,9598.500000,5937177,
2020-02-20T00:08:00Z,XBTUSD,9598.500000,9613.500000,9597.500000,9613.500000,5252584,
2020-02-20T00:09:00Z,XBTUSD,9613.500000,9613.500000,9596.500000,9596.500000,2584141,
2020-02-20T00:10:00Z,XBTUSD,9596.500000,9602.000000,9588.000000,9601.500000,4529446,
2020-02-20T00:11:00Z,XBTUSD,9601.500000,9611.000000,9601.500000,9610.500000,1535125,
2020-02-20T00:12:00Z,XBTUSD,9610.500000,9611.000000,9599.000000,9599.000000,2383708,
2020-02-20T00:13:00Z,XBTUSD,9599.000000,9603.500000,9593.500000,9597.500000,4535820,
2020-02-20T00:14:00Z,XBTUSD,9597.500000,9603.500000,9592.000000,9599.500000,4326215,
2020-02-20T00:15:00Z,XBTUSD,9599.500000,9614.000000,9599.500000,9600.000000,10457056,
2020-02-20T00:16:00Z,XBTUSD,9600.000000,9601.500000,9585.500000,9601.500000,5470108,
2020-02-20T00:17:00Z,XBTUSD,9601.500000,9601.500000,9590.500000,9595.500000,4372050,
2020-02-20T00:18:00Z,XBTUSD,9595.500000,9605.000000,9596.000000,9604.500000,3452211,
2020-02-20T00:19:00Z,XBTUSD,9604.500000,9610.500000,9595.500000,9595.500000,3363181,
2020-02-20T00:20:00Z,XBTUSD,9595.500000,9607.500000,9595.500000,9607.500000,3084594,
2020-02-20T00:21:00Z,XBTUSD,9607.500000,9614.000000,9607.000000,9613.500000,3611046,
2020-02-20T00:22:00Z,XBTUSD,9613.500000,9618.500000,9609.500000,9618.500000,1941956,
2020-02-20T00:23:00Z,XBTUSD,9618.500000,9618.500000,9609.000000,9613.500000,1300171,
2020-02-20T00:24:00Z,XBTUSD,9613.500000,9622.000000,9610.000000,9610.000000,3341254,
2020-02-20T00:25:00Z,XBTUSD,9610.000000,9615.000000,9607.500000,9615.000000,2322391,
2020-02-20T00:26:00Z,XBTUSD,9615.000000,9627.500000,9614.500000,9627.000000,4072916,
2020-02-20T00:27:00Z,XBTUSD,9627.000000,9630.000000,9620.000000,9620.500000,4004535,
2020-02-20T00:28:00Z,XBTUSD,9620.500000,9627.000000,9615.500000,9627.000000,1922305,
2020-02-20T00:29:00Z,XBTUSD,9627.000000,9633.000000,9626.500000,9633.000000,2227805,
2020-02-20T00:30:00Z,XBTUSD,9633.000000,9633.000000,9612.500000,9618.000000,4511594,
2020-02-20T00:31:00Z,XBTUSD,9618.000000,9618.500000,9610.500000,9611.000000,2985567,
2020-02-20T00:32:00Z,XBTUSD,9611.000000,9615.500000,9610.500000,9614.000000,2097359,
2020-02-20T00:33:00Z,XBTUSD,9614.000000,9620.000000,9613.500000,9620.000000,663553,
2020-02-20T00:34:00Z,XBTUSD,9620.000000,9633.000000,9620.000000,9632.500000,4406479,
2020-02-20T00:35:00Z,XBTUSD,9632.500000,9633.000000,9632.500000,9633.000000,141267,
