timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2017-11-07T00:00:00Z,XBTUSD,6947.000000,6960.000000,6947.000000,6960.000000,1034708,
2017-11-07T00:01:00Z,XBTUSD,6960.000000,6973.600000,6959.900000,6970.000000,1229695,
2017-11-07T00:02:00Z,XBTUSD,6970.000000,6965.100000,6959.900000,6959.900000,661579,
2017-11-07T00:03:00Z,XBTUSD,6959.900000,6960.500000,6957.000000,6960.500000,527241,
2017-11-07T00:04:00Z,XBTUSD,6960.500000,6982.400000,6960.500000,6982.400000,1402532,
2017-11-07T00:05:00Z,XBTUSD,6982.400000,6992.900000,6982.300000,6992.900000,1238948,
2017-11-07T00:06:00Z,XBTUSD,6992.900000,7030.000000,6992.300000,7029.400000,5214092,
2017-11-07T00:07:00Z,XBTUSD,7029.400000,7030.000000,7012.700000,7013.200000,1862282,
2017-11-07T00:08:00Z,XBTUSD,7013.200000,7013.200000,7006.100000,7006.100000,1545482,
2017-11-07T00:09:00Z,XBTUSD,7006.100000,7017.500000,7006.100000,7017.400000,1018368,
2017-11-07T00:10:00Z,XBTUSD,7017.400000,7022.500000,7009.900000,7022.500000,998321,
2017-11-07T00:11:00Z,XBTUSD,7022.500000,7030.000000,7022.400000,7025.200000,1068730,
2017-11-07T00:12:00Z,XBTUSD,7025.200000,7048.000000,7025.200000,7030.000000,2735800,
2017-11-07T00:13:00Z,XBTUSD,7030.000000,7036.800000,7026.800000,7026.800000,650986,
2017-11-07T00:14:00Z,XBTUSD,7026.800000,7028.100000,7026.800000,7027.100000,576517,
2017-11-07T00:15:00Z,XBTUSD,7027.100000,7027.000000,7000.000000,7004.300000,2579506,
2017-11-07T00:16:00Z,XBTUSD,7004.300000,7017.700000,7002.400000,7008.200000,799439,
2017-11-07T00:17:00Z,XBTUSD,7008.200000,7017.600000,7003.000000,7008.200000,522947,
2017-11-07T00:18:00Z,XBTUSD,7008.200000,7006.800000,6996.000000,6997.500000,1045631,
