timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2017-05-31T00:00:00Z,XBTUSD,2181.500000,2193.000000,2182.000000,2191.400000,110813,
2017-05-31T00:01:00Z,XBTUSD,2191.400000,2191.000000,2183.400000,2185.800000,37776,
2017-05-31T00:02:00Z,XBTUSD,2185.800000,2195.800000,2187.900000,2195.200000,69722,
2017-05-31T00:03:00Z,XBTUSD,2195.200000,2193.700000,2182.900000,2185.600000,45735,
2017-05-31T00:04:00Z,XBTUSD,2185.600000,2189.300000,2185.400000,2185.400000,17675,
2017-05-31T00:05:00Z,XBTUSD,2185.400000,2185.400000,2179.000000,2179.000000,30806,
2017-05-31T00:06:00Z,XBTUSD,2179.000000,2186.100000,2179.000000,2186.100000,20471,
2017-05-31T00:07:00Z,XBTUSD,2186.100000,2187.700000,2186.100000,2187.400000,9978,
2017-05-31T00:08:00Z,XBTUSD,2187.400000,2189.700000,2188.700000,2189.700000,2051,
2017-05-31T00:09:00Z,XBTUSD,2189.700000,2194.400000,2191.000000,2192.400000,28314,
2017-05-31T00:10:00Z,XBTUSD,2192.400000,2192.800000,2190.600000,2192.800000,4128,
2017-05-31T00:11:00Z,XBTUSD,2192.800000,2193.000000,2191.100000,2191.700000,21400,
2017-05-31T00:12:00Z,XBTUSD,2191.700000,2192.100000,2190.900000,2191.800000,27625,
2017-05-31T00:13:00Z,XBTUSD,2191.800000,2192.100000,2189.800000,2190.000000,92985,
2017-05-31T00:14:00Z,XBTUSD,2190.000000,2191.400000,2189.700000,2190.500000,27499,
2017-05-31T00:15:00Z,XBTUSD,2190.500000,2191.600000,2190.500000,2190.500000,16526,
2017-05-31T00:16:00Z,XBTUSD,2190.500000,2191.500000,2189.700000,2190.300000,8674,
2017-05-31T00:17:00Z,XBTUSD,2190.300000,2190.200000,2187.500000,2187.500000,62779,
2017-05-31T00:18:00Z,XBTUSD,2187.500000,2187.100000,2186.800000,2186.900000,10383,
2017-05-31T00:19:00Z,XBTUSD,2186.900000,2186.900000,2186.800000,2186.900000,1720,
2017-05-31T00:20:00Z,XBTUSD,2186.900000,2187.000000,2186.700000,2187.000000,27072,
2017-05-31T00:21:00Z,XBTUSD,2187.000000,2191.000000,2189.700000,2190.400000,386,
2017-05-31T00:22:00Z,XBTUSD,2190.400000,2190.600000,2188.700000,2189.700000,38861,
2017-05-31T00:23:00Z,XBTUSD,2189.700000,2191.300000,2189.200000,2190.000000,3812,
2017-05-31T00:24:00Z,XBTUSD,2190.000000,2190.000000,2190.000000,2190.000000,0,
2017-05-31T00:25:00Z,XBTUSD,2190.000000,2191.500000,2189.100000,2191.500000,59748,
2017-05-31T00:26:00Z,XBTUSD,2191.500000,2194.900000,2191.100000,2194.900000,34451,
2017-05-31T00:27:00Z,XBTUSD,2194.900000,2201.300000,2194.600000,2199.900000,135168,
2017-05-31T00:28:00Z,XBTUSD,2199.900000,2199.700000,2190.000000,2191.300000,51252,
2017-05-31T00:29:00Z,XBTUSD,2191.300000,2190.500000,2184.700000,2186.400000,82675,
2017-05-31T00:30:00Z,XBTUSD,2186.400000,2186.300000,2183.000000,2184.500000,70566,
2017-05-31T00:31:00Z,XBTUSD,2184.500000,2187.800000,2182.900000,2187.600000,62042,
2017-05-31T00:32:00Z,XBTUSD,2187.600000,2190.000000,2187.700000,2190.000000,26701,
2017-05-31T00:33:00Z,XBTUSD,2190.000000,2202.300000,2189.300000,2201.900000,222595,
2017-05-31T00:34:00Z,XBTUSD,2201.900000,2204.800000,2200.500000,2200.500000,10924,
2017-05-31T00:35:00Z,XBTUSD,2200.500000,2201.000000,2193.400000,2193.400000,31974,
2017-05-31T00:36:00Z,XBTUSD,2193.400000,2193.000000,2192.100000,2192.100000,100,
2017-05-31T00:37:00Z,XBTUSD,2192.100000,2194.000000,2193.000000,2193.600000,6166,
2017-05-31T00:38:00Z,XBTUSD,2193.600000,2195.000000,2193.600000,2195.000000,4032,
2017-05-31T00:39:00Z,XBTUSD,2195.000000,2195.000000,2195.000000,2195.000000,2784,
2017-05-31T00:40:00Z,XBTUSD,2195.000000,2204.000000,2195.000000,2201.800000,34076,
2017-05-31T00:41:00Z,XBTUSD,2201.800000,2212.700000,2204.900000,2212.700000,93154,
2017-05-31T00:42:00Z,XBTUSD,2212.700000,2214.700000,2211.800000,2214.500000,83646,
2017-05-31T00:43:00Z,XBTUSD,2214.500000,2215.000000,2213.800000,2214.700000,37765,
2017-05-31T00:44:00Z,XBTUSD,2214.700000,2214.800000,2214.000000,2214.000000,54454,
2017-05-31T00:45:00Z,XBTUSD,2214.000000,2215.000000,2214.000000,2214.800000,21642,
2017-05-31T00:46:00Z,XBTUSD,2214.800000,2219.000000,2214.500000,2218.800000,28187,
2017-05-31T00:47:00Z,XBTUSD,2218.800000,2220.800000,2218.900000,2220.200000,75447,
2017-05-31T00:48:00Z,XBTUSD,2220.200000,2220.300000,2219.000000,2219.000000,41231,
2017-05-31T00:49:00Z,XBTUSD,2219.000000,2220.000000,2211.500000,2215.500000,154379,
2017-05-31T00:50:00Z,XBTUSD,2215.500000,2219.900000,2213.200000,2219.400000,49342,
