timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2018-10-16T00:00:00Z,XBTUSD,6436.500000,6436.500000,6436.000000,6436.500000,291480,
2018-10-16T00:01:00Z,XBTUSD,6436.500000,6436.500000,6428.000000,6428.000000,3591899,
2018-10-16T00:02:00Z,XBTUSD,6428.000000,6434.000000,6428.000000,6433.500000,2382233,
2018-10-16T00:03:00Z,XBTUSD,6433.500000,6434.000000,6430.500000,6431.000000,1831762,
2018-10-16T00:04:00Z,XBTUSD,6431.000000,6431.000000,6430.500000,6430.500000,774858,
2018-10-16T00:05:00Z,XBTUSD,6430.500000,6431.000000,6429.000000,6429.000000,1431723,
2018-10-16T00:06:00Z,XBTUSD,6429.000000,6429.500000,6426.500000,6427.000000,2058082,
2018-10-16T00:07:00Z,XBTUSD,6427.000000,6426.500000,6424.000000,6424.000000,2206075,
2018-10-16T00:08:00Z,XBTUSD,6424.000000,6424.500000,6424.000000,6424.500000,838454,
2018-10-16T00:09:00Z,XBTUSD,6424.500000,6425.000000,6424.000000,6424.500000,573736,
2018-10-16T00:10:00Z,XBTUSD,6424.500000,6425.000000,6423.000000,6423.000000,1800426,
2018-10-16T00:11:00Z,XBTUSD,6423.000000,6423.500000,6422.000000,6422.000000,1391864,
2018-10-16T00:12:00Z,XBTUSD,6422.000000,6422.500000,6421.000000,6421.000000,1125373,
2018-10-16T00:13:00Z,XBTUSD,6421.000000,6421.500000,6417.000000,6417.000000,3998343,
2018-10-16T00:14:00Z,XBTUSD,6417.000000,6417.500000,6417.000000,6417.500000,1272814,
2018-10-16T00:15:00Z,XBTUSD,6417.500000,6417.500000,6417.000000,6417.000000,381282,
2018-10-16T00:16:00Z,XBTUSD,6417.000000,6418.000000,6417.000000,6418.000000,1663447,
2018-10-16T00:17:00Z,XBTUSD,6418.000000,6418.000000,6416.000000,6416.000000,2194696,
2018-10-16T00:18:00Z,XBTUSD,6416.000000,6416.500000,6416.000000,6416.500000,339538,
2018-10-16T00:19:00Z,XBTUSD,6416.500000,6416.500000,6414.000000,6414.000000,6760166,
2018-10-16T00:20:00Z,XBTUSD,6414.000000,6414.500000,6413.500000,6414.000000,2017358,
2018-10-16T00:21:00Z,XBTUSD,6414.000000,6414.000000,6413.500000,6414.000000,766942,
2018-10-16T00:22:00Z,XBTUSD,6414.000000,6414.000000,6413.500000,6414.000000,1363301,
2018-10-16T00:23:00Z,XBTUSD,6414.000000,6414.000000,6413.500000,6413.500000,1971227,
2018-10-16T00:24:00Z,XBTUSD,6413.500000,6414.000000,6413.500000,6414.000000,187882,
2018-10-16T00:25:00Z,XBTUSD,6414.000000,6414.000000,6413.500000,6414.000000,44407,
2018-10-16T00:26:00Z,XBTUSD,6414.000000,6414.000000,6413.500000,6414.000000,437568,
2018-10-16T00:27:00Z,XBTUSD,6414.000000,6417.500000,6413.500000,6417.500000,1772319,
2018-10-16T00:28:00Z,XBTUSD,6417.500000,6417.500000,6417.000000,6417.500000,505336,
2018-10-16T00:29:00Z,XBTUSD,6417.500000,6417.500000,6417.000000,6417.500000,89472,
2018-10-16T00:30:00Z,XBTUSD,6417.500000,6417.500000,6417.000000,6417.500000,32574,
2018-10-16T00:31:00Z,XBTUSD,6417.500000,6418.000000,6417.000000,6418.000000,1035057,
2018-10-16T00:32:00Z,XBTUSD,6418.000000,6420.500000,6417.500000,6420.500000,2302314,
