timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2020-01-03T00:00:00Z,XBTUSD,6942.000000,6942.500000,6942.000000,6942.000000,117377,
2020-01-03T00:01:00Z,XBTUSD,6942.000000,6942.500000,6942.000000,6942.000000,829820,
2020-01-03T00:02:00Z,XBTUSD,6942.000000,6942.500000,6941.000000,6941.000000,169082,
2020-01-03T00:03:00Z,XBTUSD,6941.000000,6941.000000,6937.000000,6937.000000,878967,
2020-01-03T00:04:00Z,XBTUSD,6937.000000,6937.000000,6934.000000,6934.500000,592217,
2020-01-03T00:05:00Z,XBTUSD,6934.500000,6934.500000,6934.000000,6934.500000,333765,
2020-01-03T00:06:00Z,XBTUSD,6934.500000,6934.500000,6933.000000,6933.000000,1395700,
2020-01-03T00:07:00Z,XBTUSD,6933.000000,6933.000000,6928.500000,6929.000000,1481981,
2020-01-03T00:08:00Z,XBTUSD,6929.000000,6933.000000,6928.500000,6933.000000,1588563,
2020-01-03T00:09:00Z,XBTUSD,6933.000000,6936.000000,6932.500000,6936.000000,876138,
2020-01-03T00:10:00Z,XBTUSD,6936.000000,6939.500000,6935.500000,6939.000000,1231559,
2020-01-03T00:11:00Z,XBTUSD,6939.000000,6940.500000,6939.000000,6940.500000,1000029,
2020-01-03T00:12:00Z,XBTUSD,6940.500000,6941.000000,6940.000000,6940.500000,319623,
2020-01-03T00:13:00Z,XBTUSD,6940.500000,6941.000000,6940.500000,6940.500000,555860,
2020-01-03T00:14:00Z,XBTUSD,6940.500000,6941.000000,6940.500000,6940.500000,98832,
2020-01-03T00:15:00Z,XBTUSD,6940.500000,6941.000000,6940.500000,6941.000000,45379,
2020-01-03T00:16:00Z,XBTUSD,6941.000000,6941.000000,6940.500000,6941.000000,64679,
2020-01-03T00:17:00Z,XBTUSD,6941.000000,6941.000000,6940.500000,6940.500000,6604,
2020-01-03T00:18:00Z,XBTUSD,6940.500000,6941.000000,6939.000000,6939.000000,1295818,
2020-01-03T00:19:00Z,XBTUSD,6939.000000,6939.500000,6937.000000,6937.000000,632975,
2020-01-03T00:20:00Z,XBTUSD,6937.000000,6937.500000,6937.000000,6937.500000,75290,
2020-01-03T00:21:00Z,XBTUSD,6937.500000,6937.500000,6937.000000,6937.000000,121898,
2020-01-03T00:22:00Z,XBTUSD,6937.000000,6937.500000,6937.000000,6937.000000,97430,
2020-01-03T00:23:00Z,XBTUSD,6937.000000,6937.500000,6937.000000,6937.000000,249509,
2020-01-03T00:24:00Z,XBTUSD,6937.000000,6937.500000,6936.500000,6937.000000,327960,
2020-01-03T00:25:00Z,XBTUSD,6937.000000,6937.000000,6936.000000,6936.000000,101905,
2020-01-03T00:26:00Z,XBTUSD,6936.000000,6936.500000,6936.000000,6936.000000,103647,
2020-01-03T00:27:00Z,XBTUSD,6936.000000,6936.500000,6935.000000,6935.000000,342303,
2020-01-03T00:28:00Z,XBTUSD,6935.000000,6935.500000,6933.000000,6933.000000,418362,
2020-01-03T00:29:00Z,XBTUSD,6933.000000,6933.500000,6930.000000,6930.500000,676436,
2020-01-03T00:30:00Z,XBTUSD,6930.500000,6932.500000,6930.000000,6932.500000,1159329,
2020-01-03T00:31:00Z,XBTUSD,6932.500000,6932.500000,6932.000000,6932.000000,373356,
2020-01-03T00:32:00Z,XBTUSD,6932.000000,6932.500000,6932.000000,6932.000000,608762,
2020-01-03T00:33:00Z,XBTUSD,6932.000000,6932.000000,6931.500000,6932.000000,162202,
2020-01-03T00:34:00Z,XBTUSD,6932.000000,6932.000000,6931.500000,6931.500000,160923,
2020-01-03T00:35:00Z,XBTUSD,6931.500000,6931.500000,6931.000000,6931.500000,406515,
2020-01-03T00:36:00Z,XBTUSD,6931.500000,6931.500000,6931.000000,6931.500000,88056,
2020-01-03T00:37:00Z,XBTUSD,6931.500000,6931.500000,6931.000000,6931.500000,15664,
2020-01-03T00:38:00Z,XBTUSD,6931.500000,6931.500000,6931.000000,6931.500000,37722,
2020-01-03T00:39:00Z,XBTUSD,6931.500000,6931.500000,6930.000000,6930.500000,683538,
2020-01-03T00:40:00Z,XBTUSD,6930.500000,6930.500000,6929.000000,6929.000000,230226,
2020-01-03T00:41:00Z,XBTUSD,6929.000000,6929.500000,6928.500000,6928.500000,332117,
2020-01-03T00:42:00Z,XBTUSD,6928.500000,6929.000000,6928.500000,6929.000000,200222,
2020-01-03T00:43:00Z,XBTUSD,6929.000000,6929.000000,6928.500000,6928.500000,290192,
2020-01-03T00:44:00Z,XBTUSD,6928.500000,6929.000000,6924.000000,6924.000000,1856083,
2020-01-03T00:45:00Z,XBTUSD,6924.000000,6923.500000,6914.000000,6914.000000,2799752,
2020-01-03T00:46:00Z,XBTUSD,6914.000000,6914.500000,6901.000000,6913.500000,18219162,
2020-01-03T00:47:00Z,XBTUSD,6913.500000,6919.000000,6910.000000,6910.500000,6782626,
2020-01-03T00:48:00Z,XBTUSD,6910.500000,6910.500000,6906.500000,6907.000000,1095201,
2020-01-03T00:49:00Z,XBTUSD,6907.000000,6915.000000,6907.000000,6915.000000,1900493,
2020-01-03T00:50:00Z,XBTUSD,6915.000000,6916.500000,6913.000000,6913.500000,2402312,
2020-01-03T00:51:00Z,XBTUSD,6913.500000,6916.000000,6913.000000,6913.500000,843584,
