timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2021-09-23T00:00:00Z,XBTUSD,43542.500000,43566.000000,43529.500000,43542.500000,372700,
2021-09-23T00:01:00Z,XBTUSD,43542.500000,43537.000000,43520.000000,43520.000000,351400,
2021-09-23T00:02:00Z,XBTUSD,43520.000000,43530.500000,43478.000000,43478.000000,801100,
2021-09-23T00:03:00Z,XBTUSD,43478.000000,43629.000000,43457.000000,43628.500000,7594300,
2021-09-23T00:04:00Z,XBTUSD,43628.500000,43629.000000,43482.500000,43482.500000,1232600,
2021-09-23T00:05:00Z,XBTUSD,43482.500000,43482.000000,43380.500000,43410.000000,1455100,
2021-09-23T00:06:00Z,XBTUSD,43410.000000,43421.500000,43355.000000,43355.000000,1154100,
2021-09-23T00:07:00Z,XBTUSD,43355.000000,43441.500000,43361.000000,43429.000000,409400,
2021-09-23T00:08:00Z,XBTUSD,43429.000000,43515.000000,43402.000000,43473.500000,1195200,
2021-09-23T00:09:00Z,XBTUSD,43473.500000,43534.500000,43472.000000,43522.000000,342600,
2021-09-23T00:10:00Z,XBTUSD,43522.000000,43659.000000,43503.500000,43648.000000,1083400,
2021-09-23T00:11:00Z,XBTUSD,43648.000000,43846.500000,43637.500000,43773.500000,7274200,
2021-09-23T00:12:00Z,XBTUSD,43773.500000,43774.000000,43665.500000,43739.000000,2071200,
2021-09-23T00:13:00Z,XBTUSD,43739.000000,43761.500000,43644.500000,43658.500000,1496400,
2021-09-23T00:14:00Z,XBTUSD,43658.500000,43700.000000,43640.000000,43640.000000,191800,
2021-09-23T00:15:00Z,XBTUSD,43640.000000,43689.000000,43606.000000,43606.000000,705300,
2021-09-23T00:16:00Z,XBTUSD,43606.000000,43630.000000,43541.000000,43559.000000,794600,
2021-09-23T00:17:00Z,XBTUSD,43559.000000,43549.500000,43413.000000,43485.000000,1555900,
2021-09-23T00:18:00Z,XBTUSD,43485.000000,43497.500000,43408.500000,43474.000000,1112200,
2021-09-23T00:19:00Z,XBTUSD,43474.000000,43497.000000,43471.500000,43471.500000,206300,
2021-09-23T00:20:00Z,XBTUSD,43471.500000,43497.000000,43471.500000,43480.500000,120900,
2021-09-23T00:21:00Z,XBTUSD,43480.500000,43490.000000,43435.000000,43480.000000,1348300,
2021-09-23T00:22:00Z,XBTUSD,43480.000000,43480.000000,43460.500000,43462.500000,955200,
2021-09-23T00:23:00Z,XBTUSD,43462.500000,43481.000000,43446.000000,43460.000000,23600,
2021-09-23T00:24:00Z,XBTUSD,43460.000000,43450.000000,43422.500000,43433.000000,84200,
2021-09-23T00:25:00Z,XBTUSD,43433.000000,43421.000000,43365.500000,43369.500000,330300,
2021-09-23T00:26:00Z,XBTUSD,43369.500000,43407.000000,43369.500000,43378.500000,239700,
2021-09-23T00:27:00Z,XBTUSD,43378.500000,43379.000000,43285.000000,43346.500000,3120600,
2021-09-23T00:28:00Z,XBTUSD,43346.500000,43399.500000,43340.000000,43360.000000,312500,
2021-09-23T00:29:00Z,XBTUSD,43360.000000,43360.000000,43293.000000,43340.000000,511400,
2021-09-23T00:30:00Z,XBTUSD,43340.000000,43328.500000,43284.500000,43284.500000,423900,
2021-09-23T00:31:00Z,XBTUSD,43284.500000,43340.000000,43280.500000,43289.500000,327300,
2021-09-23T00:32:00Z,XBTUSD,43289.500000,43304.500000,43280.000000,43292.000000,527900,
2021-09-23T00:33:00Z,XBTUSD,43292.000000,43345.000000,43280.500000,43320.500000,265100,
2021-09-23T00:34:00Z,XBTUSD,43320.500000,43405.000000,43333.500000,43395.500000,555600,
2021-09-23T00:35:00Z,XBTUSD,43395.500000,43415.000000,43377.500000,43415.000000,175600,
2021-09-23T00:36:00Z,XBTUSD,43415.000000,43486.000000,43415.000000,43472.000000,494700,
2021-09-23T00:37:00Z,XBTUSD,43472.000000,43501.500000,43468.000000,43501.000000,544400,
2021-09-23T00:38:00Z,XBTUSD,43501.000000,43520.500000,43486.000000,43503.000000,1429900,
2021-09-23T00:39:00Z,XBTUSD,43503.000000,43502.500000,43363.500000,43364.000000,722900,
2021-09-23T00:40:00Z,XBTUSD,43364.000000,43399.500000,43355.500000,43360.000000,587400,
2021-09-23T00:41:00Z,XBTUSD,43360.000000,43369.500000,43295.000000,43295.000000,317400,
