timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2020-10-15T00:00:00Z,XBTUSD,11417.000000,11417.000000,11416.500000,11416.500000,16673,
2020-10-15T00:01:00Z,XBTUSD,11416.500000,11424.000000,11416.500000,11419.000000,2367422,
2020-10-15T00:02:00Z,XBTUSD,11419.000000,11419.000000,11411.500000,11412.000000,1058227,
2020-10-15T00:03:00Z,XBTUSD,11412.000000,11412.000000,11411.500000,11412.000000,688406,
2020-10-15T00:04:00Z,XBTUSD,11412.000000,11412.000000,11410.000000,11410.500000,367294,
2020-10-15T00:05:00Z,XBTUSD,11410.500000,11412.500000,11410.000000,11412.500000,429476,
2020-10-15T00:06:00Z,XBTUSD,11412.500000,11412.500000,11406.000000,11406.500000,379115,
2020-10-15T00:07:00Z,XBTUSD,11406.500000,11406.500000,11406.000000,11406.000000,279078,
2020-10-15T00:08:00Z,XBTUSD,11406.000000,11406.500000,11406.000000,11406.000000,137657,
2020-10-15T00:09:00Z,XBTUSD,11406.000000,11406.500000,11406.000000,11406.500000,22874,
2020-10-15T00:10:00Z,XBTUSD,11406.500000,11406.500000,11406.000000,11406.500000,73,
2020-10-15T00:11:00Z,XBTUSD,11406.500000,11406.500000,11406.000000,11406.500000,21351,
2020-10-15T00:12:00Z,XBTUSD,11406.500000,11406.500000,11406.000000,11406.500000,208463,
2020-10-15T00:13:00Z,XBTUSD,11406.500000,11413.000000,11406.000000,11413.000000,738804,
2020-10-15T00:14:00Z,XBTUSD,11413.000000,11418.500000,11412.500000,11418.000000,628505,
2020-10-15T00:15:00Z,XBTUSD,11418.000000,11418.500000,11418.000000,11418.500000,63014,
2020-10-15T00:16:00Z,XBTUSD,11418.500000,11418.500000,11415.000000,11415.500000,867372,
2020-10-15T00:17:00Z,XBTUSD,11415.500000,11415.500000,11415.000000,11415.500000,60991,
2020-10-15T00:18:00Z,XBTUSD,11415.500000,11415.500000,11415.000000,11415.000000,110320,
2020-10-15T00:19:00Z,XBTUSD,11415.000000,11415.000000,11410.500000,11410.500000,588525,
2020-10-15T00:20:00Z,XBTUSD,11410.500000,11410.500000,11409.500000,11410.000000,170537,
2020-10-15T00:21:00Z,XBTUSD,11410.000000,11412.000000,11409.500000,11411.500000,124955,
2020-10-15T00:22:00Z,XBTUSD,11411.500000,11412.000000,11411.500000,11411.500000,1169,
2020-10-15T00:23:00Z,XBTUSD,11411.500000,11412.000000,11409.500000,11410.000000,670003,
