timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2017-03-18T00:00:00Z,XBTUSD,1071.460000,1071.470000,1068.350000,1068.980000,41104,
2017-03-18T00:01:00Z,XBTUSD,1068.980000,1070.340000,1068.890000,1068.890000,71638,
2017-03-18T00:02:00Z,XBTUSD,1068.890000,1070.180000,1068.000000,1070.010000,58224,
2017-03-18T00:03:00Z,XBTUSD,1070.010000,1072.040000,1070.000000,1072.040000,100443,
2017-03-18T00:04:00Z,XBTUSD,1072.040000,1077.300000,1071.900000,1075.880000,216637,
2017-03-18T00:05:00Z,XBTUSD,1075.880000,1079.940000,1075.380000,1078.630000,108614,
2017-03-18T00:06:00Z,XBTUSD,1078.630000,1079.940000,1078.110000,1078.640000,98500,
2017-03-18T00:07:00Z,XBTUSD,1078.640000,1078.770000,1076.920000,1076.920000,64464,
2017-03-18T00:08:00Z,XBTUSD,1076.920000,1077.000000,1076.970000,1076.990000,14070,
2017-03-18T00:09:00Z,XBTUSD,1076.990000,1077.460000,1076.850000,1076.850000,52187,
2017-03-18T00:10:00Z,XBTUSD,1076.850000,1080.340000,1077.980000,1080.340000,139681,
2017-03-18T00:11:00Z,XBTUSD,1080.340000,1080.740000,1079.210000,1079.210000,116789,
2017-03-18T00:12:00Z,XBTUSD,1079.210000,1078.980000,1077.150000,1077.150000,71808,
2017-03-18T00:13:00Z,XBTUSD,1077.150000,1077.180000,1076.040000,1076.040000,38508,
2017-03-18T00:14:00Z,XBTUSD,1076.040000,1075.510000,1074.090000,1075.510000,40072,
2017-03-18T00:15:00Z,XBTUSD,1075.510000,1077.000000,1075.500000,1077.000000,32496,
2017-03-18T00:16:00Z,XBTUSD,1077.000000,1077.340000,1076.710000,1076.710000,126,
2017-03-18T00:17:00Z,XBTUSD,1076.710000,1077.350000,1076.460000,1076.460000,15630,
2017-03-18T00:18:00Z,XBTUSD,1076.460000,1078.370000,1076.550000,1078.370000,37398,
2017-03-18T00:19:00Z,XBTUSD,1078.370000,1079.910000,1077.690000,1079.220000,54375,
2017-03-18T00:20:00Z,XBTUSD,1079.220000,1078.050000,1077.810000,1077.810000,30000,
2017-03-18T00:21:00Z,XBTUSD,1077.810000,1080.560000,1078.010000,1080.500000,72491,
2017-03-18T00:22:00Z,XBTUSD,1080.500000,1080.690000,1079.350000,1080.690000,36100,
2017-03-18T00:23:00Z,XBTUSD,1080.690000,1081.890000,1079.540000,1081.890000,49599,
2017-03-18T00:24:00Z,XBTUSD,1081.890000,1085.160000,1081.790000,1084.700000,213736,
2017-03-18T00:25:00Z,XBTUSD,1084.700000,1086.770000,1083.610000,1085.600000,48162,
2017-03-18T00:26:00Z,XBTUSD,1085.600000,1085.910000,1084.740000,1084.980000,61444,
2017-03-18T00:27:00Z,XBTUSD,1084.980000,1086.940000,1085.800000,1086.420000,14089,
2017-03-18T00:28:00Z,XBTUSD,1086.420000,1087.000000,1084.710000,1084.710000,36371,
2017-03-18T00:29:00Z,XBTUSD,1084.710000,1086.490000,1083.780000,1086.490000,85207,
2017-03-18T00:30:00Z,XBTUSD,1086.490000,1085.890000,1085.150000,1085.150000,17521,
2017-03-18T00:31:00Z,XBTUSD,1085.150000,1085.670000,1083.770000,1083.770000,80787,
2017-03-18T00:32:00Z,XBTUSD,1083.770000,1085.050000,1083.640000,1083.860000,31662,
2017-03-18T00:33:00Z,XBTUSD,1083.860000,1085.150000,1084.980000,1085.150000,3097,
2017-03-18T00:34:00Z,XBTUSD,1085.150000,1086.090000,1084.230000,1086.090000,22267,
2017-03-18T00:35:00Z,XBTUSD,1086.090000,1090.000000,1086.420000,1090.000000,54041,
2017-03-18T00:36:00Z,XBTUSD,1090.000000,1092.710000,1089.760000,1092.710000,141789,
2017-03-18T00:37:00Z,XBTUSD,1092.710000,1093.540000,1092.160000,1093.460000,29556,
2017-03-18T00:38:00Z,XBTUSD,1093.460000,1096.800000,1093.090000,1096.800000,124572,
2017-03-18T00:39:00Z,XBTUSD,1096.800000,1096.740000,1095.000000,1096.010000,89457,
2017-03-18T00:40:00Z,XBTUSD,1096.010000,1097.000000,1095.770000,1097.000000,44489,
2017-03-18T00:41:00Z,XBTUSD,1097.000000,1097.270000,1096.360000,1096.360000,88966,
2017-03-18T00:42:00Z,XBTUSD,1096.360000,1096.430000,1090.130000,1091.180000,187483,
2017-03-18T00:43:00Z,XBTUSD,1091.180000,1091.760000,1090.450000,1091.020000,28693,
2017-03-18T00:44:00Z,XBTUSD,1091.020000,1092.660000,1091.130000,1091.720000,29500,
2017-03-18T00:45:00Z,XBTUSD,1091.720000,1092.720000,1092.200000,1092.720000,51428,
2017-03-18T00:46:00Z,XBTUSD,1092.720000,1092.640000,1090.950000,1091.470000,40405,
2017-03-18T00:47:00Z,XBTUSD,1091.470000,1091.350000,1089.280000,1089.280000,16550,
2017-03-18T00:48:00Z,XBTUSD,1089.280000,1089.990000,1086.990000,1089.520000,175980,
2017-03-18T00:49:00Z,XBTUSD,1089.520000,1089.530000,1086.030000,1087.000000,87205,
2017-03-18T00:50:00Z,XBTUSD,1087.000000,1087.520000,1085.280000,1085.410000,10148,
2017-03-18T00:51:00Z,XBTUSD,1085.410000,1085.820000,1083.720000,1084.860000,50479,
2017-03-18T00:52:00Z,XBTUSD,1084.860000,1084.890000,1084.010000,1084.030000,11366,
2017-03-18T00:53:00Z,XBTUSD,1084.030000,1083.940000,1083.270000,1083.270000,5826,
2017-03-18T00:54:00Z,XBTUSD,1083.270000,1084.240000,1083.270000,1083.900000,18015,
2017-03-18T00:55:00Z,XBTUSD,1083.900000,1084.430000,1082.790000,1083.420000,71813,
2017-03-18T00:56:00Z,XBTUSD,1083.420000,1084.000000,1083.950000,1083.950000,3500,
2017-03-18T00:57:00Z,XBTUSD,1083.950000,1083.990000,1083.480000,1083.990000,10520,
2017-03-18T00:58:00Z,XBTUSD,1083.990000,1084.050000,1083.010000,1083.010000,9400,
2017-03-18T00:59:00Z,XBTUSD,1083.010000,1084.010000,1082.730000,1082.730000,3075,
2017-03-18T01:00:00Z,XBTUSD,1082.730000,1082.730000,1082.730000,1082.730000,0,
2017-03-18T01:01:00Z,XBTUSD,1082.730000,1083.240000,1083.030000,1083.240000,10000,
2017-03-18T01:02:00Z,XBTUSD,1083.240000,1083.660000,1081.390000,1081.390000,14562,
2017-03-18T01:03:00Z,XBTUSD,1081.390000,1082.000000,1080.850000,1080.850000,17100,
2017-03-18T01:04:00Z,XBTUSD,1080.850000,1082.820000,1081.930000,1082.820000,10500,
2017-03-18T01:05:00Z,XBTUSD,1082.820000,1083.460000,1083.260000,1083.340000,17450,
2017-03-18T01:06:00Z,XBTUSD,1083.340000,1083.330000,1083.320000,1083.330000,500,
2017-03-18T01:07:00Z,XBTUSD,1083.330000,1085.390000,1083.390000,1084.980000,102761,
2017-03-18T01:08:00Z,XBTUSD,1084.980000,1085.620000,1084.280000,1085.270000,46916,
2017-03-18T01:09:00Z,XBTUSD,1085.270000,1085.000000,1084.310000,1084.870000,12600,
2017-03-18T01:10:00Z,XBTUSD,1084.870000,1085.270000,1085.270000,1085.270000,703,
2017-03-18T01:11:00Z,XBTUSD,1085.270000,1086.810000,1085.380000,1086.810000,28591,
2017-03-18T01:12:00Z,XBTUSD,1086.810000,1087.290000,1086.180000,1087.270000,20129,
2017-03-18T01:13:00Z,XBTUSD,1087.270000,1089.730000,1087.360000,1088.000000,63067,
2017-03-18T01:14:00Z,XBTUSD,1088.000000,1089.630000,1088.750000,1089.630000,135,
2017-03-18T01:15:00Z,XBTUSD,1089.630000,1089.210000,1088.900000,1088.900000,13304,
2017-03-18T01:16:00Z,XBTUSD,1088.900000,1089.150000,1089.000000,1089.150000,521,
2017-03-18T01:17:00Z,XBTUSD,1089.150000,1089.720000,1089.110000,1089.720000,30585,
2017-03-18T01:18:00Z,XBTUSD,1089.720000,1089.220000,1088.000000,1088.550000,62095,
2017-03-18T01:19:00Z,XBTUSD,1088.550000,1088.550000,1088.550000,1088.550000,12500,
