timebar_1m,symbol,open_price,high_price,low_price,close_price,volume
2021-07-04T00:00:00Z,XBTUSD,34667.500000,34668.000000,34667.500000,34668.000000,43500,
2021-07-04T00:01:00Z,XBTUSD,34668.000000,34667.500000,34602.500000,34619.000000,1340000,
2021-07-04T00:02:00Z,XBTUSD,34619.000000,34673.500000,34619.000000,34667.500000,1384000,
2021-07-04T00:03:00Z,XBTUSD,34667.500000,34677.000000,34656.500000,34677.000000,240600,
2021-07-04T00:04:00Z,XBTUSD,34677.000000,34677.000000,34671.000000,34677.000000,360500,
2021-07-04T00:05:00Z,XBTUSD,34677.000000,34677.000000,34610.000000,34637.500000,519000,
2021-07-04T00:06:00Z,XBTUSD,34637.500000,34659.500000,34623.000000,34623.000000,526000,
2021-07-04T00:07:00Z,XBTUSD,34623.000000,34620.500000,34581.500000,34581.500000,1604000,
2021-07-04T00:08:00Z,XBTUSD,34581.500000,34581.500000,34538.000000,34538.000000,2639400,
2021-07-04T00:09:00Z,XBTUSD,34538.000000,34561.000000,34538.000000,34557.500000,474400,
2021-07-04T00:10:00Z,XBTUSD,34557.500000,34550.000000,34538.000000,34538.000000,25900,
2021-07-04T00:11:00Z,XBTUSD,34538.000000,34567.000000,34538.500000,34567.000000,347500,
2021-07-04T00:12:00Z,XBTUSD,34567.000000,34567.000000,34511.000000,34511.000000,727500,
2021-07-04T00:13:00Z,XBTUSD,34511.000000,34517.500000,34509.500000,34510.000000,296700,
2021-07-04T00:14:00Z,XBTUSD,34510.000000,34510.000000,34502.000000,34502.000000,59800,
2021-07-04T00:15:00Z,XBTUSD,34502.000000,34502.000000,34501.500000,34501.500000,17900,
2021-07-04T00:16:00Z,XBTUSD,34501.500000,34525.000000,34501.500000,34525.000000,390100,
2021-07-04T00:17:00Z,XBTUSD,34525.000000,34564.500000,34525.500000,34564.500000,251600,
2021-07-04T00:18:00Z,XBTUSD,34564.500000,34570.500000,34564.500000,34570.500000,28400,
2021-07-04T00:19:00Z,XBTUSD,34570.500000,34584.500000,34572.000000,34584.500000,301100,
2021-07-04T00:20:00Z,XBTUSD,34584.500000,34584.500000,34579.500000,34579.500000,425400,
2021-07-04T00:21:00Z,XBTUSD,34579.500000,34679.500000,34579.500000,34679.500000,866400,
2021-07-04T00:22:00Z,XBTUSD,34679.500000,34750.000000,34674.500000,34700.500000,3223100,
2021-07-04T00:23:00Z,XBTUSD,34700.500000,34700.500000,34674.500000,34692.000000,806300,
2021-07-04T00:24:00Z,XBTUSD,34692.000000,34700.000000,34690.500000,34690.500000,72700,
2021-07-04T00:25:00Z,XBTUSD,34690.500000,34691.000000,34674.500000,34674.500000,146300,
2021-07-04T00:26:00Z,XBTUSD,34674.500000,34689.500000,34675.000000,34675.000000,467000,
2021-07-04T00:27:00Z,XBTUSD,34675.000000,34675.000000,34640.000000,34650.500000,361900,
2021-07-04T00:28:00Z,XBTUSD,34650.500000,34640.500000,34621.000000,34640.000000,548200,
2021-07-04T00:29:00Z,XBTUSD,34640.000000,34656.000000,34640.000000,34646.500000,82700,
2021-07-04T00:30:00Z,XBTUSD,34646.500000,34646.500000,34636.000000,34636.000000,193400,
2021-07-04T00:31:00Z,XBTUSD,34636.000000,34651.500000,34635.500000,34651.500000,554500,
2021-07-04T00:32:00Z,XBTUSD,34651.500000,34661.000000,34661.000000,34661.000000,7900,
2021-07-04T00:33:00Z,XBTUSD,34661.000000,34660.500000,34643.500000,34643.500000,244300,
2021-07-04T00:34:00Z,XBTUSD,34643.500000,34643.500000,34625.500000,34625.500000,38000,
2021-07-04T00:35:00Z,XBTUSD,34625.500000,34625.500000,34602.000000,34602.000000,807700,
2021-07-04T00:36:00Z,XBTUSD,34602.000000,34602.500000,34600.000000,34600.000000,80300,
2021-07-04T00:37:00Z,XBTUSD,34600.000000,34610.000000,34600.000000,34610.000000,512700,
2021-07-04T00:38:00Z,XBTUSD,34610.000000,34610.000000,34610.000000,34610.000000,0,
2021-07-04T00:39:00Z,XBTUSD,34610.000000,34609.500000,34600.500000,34600.500000,292400,
2021-07-04T00:40:00Z,XBTUSD,34600.500000,34601.000000,34593.000000,34601.000000,284500,
2021-07-04T00:41:00Z,XBTUSD,34601.000000,34601.000000,34601.000000,34601.000000,6000,
2021-07-04T00:42:00Z,XBTUSD,34601.000000,34610.000000,34601.000000,34610.000000,67200,
2021-07-04T00:43:00Z,XBTUSD,34610.000000,34619.500000,34591.000000,34591.000000,409000,
2021-07-04T00:44:00Z,XBTUSD,34591.000000,34591.500000,34591.000000,34591.500000,157200,
2021-07-04T00:45:00Z,XBTUSD,34591.500000,34605.500000,34591.500000,34605.000000,80800,
2021-07-04T00:46:00Z,XBTUSD,34605.000000,34605.000000,34570.500000,34571.000000,416200,
2021-07-04T00:47:00Z,XBTUSD,34571.000000,34570.500000,34550.000000,34555.000000,348600,
2021-07-04T00:48:00Z,XBTUSD,34555.000000,34568.000000,34555.000000,34567.500000,303500,
2021-07-04T00:49:00Z,XBTUSD,34567.500000,34567.500000,34544.000000,34544.000000,135900,
2021-07-04T00:50:00Z,XBTUSD,34544.000000,34544.000000,34544.000000,34544.000000,165100,
2021-07-04T00:51:00Z,XBTUSD,34544.000000,34550.000000,34542.000000,34542.000000,108700,
2021-07-04T00:52:00Z,XBTUSD,34542.000000,34551.000000,34550.000000,34551.000000,240200,
2021-07-04T00:53:00Z,XBTUSD,34551.000000,34568.000000,34568.000000,34568.000000,200,
2021-07-04T00:54:00Z,XBTUSD,34568.000000,34568.000000,34568.000000,34568.000000,0,
2021-07-04T00:55:00Z,XBTUSD,34568.000000,34568.000000,34567.500000,34567.500000,68600,
2021-07-04T00:56:00Z,XBTUSD,34567.500000,34568.000000,34551.000000,34551.000000,345100,
2021-07-04T00:57:00Z,XBTUSD,34551.000000,34551.000000,34521.000000,34526.500000,662300,
2021-07-04T00:58:00Z,XBTUSD,34526.500000,34526.500000,34513.500000,34513.500000,239100,
2021-07-04T00:59:00Z,XBTUSD,34513.500000,34513.500000,34505.000000,34513.500000,278900,
2021-07-04T01:00:00Z,XBTUSD,34513.500000,34513.500000,34502.000000,34502.000000,124300,
2021-07-04T01:01:00Z,XBTUSD,34502.000000,34513.000000,34497.500000,34513.000000,238500,
2021-07-04T01:02:00Z,XBTUSD,34513.000000,34513.000000,34512.500000,34513.000000,97000,
2021-07-04T01:03:00Z,XBTUSD,34513.000000,34524.500000,34513.000000,34524.500000,355600,
2021-07-04T01:04:00Z,XBTUSD,34524.500000,34524.500000,34508.000000,34508.000000,283500,
2021-07-04T01:05:00Z,XBTUSD,34508.000000,34525.000000,34508.500000,34525.000000,200800,
2021-07-04T01:06:00Z,XBTUSD,34525.000000,34524.500000,34470.000000,34470.000000,372600,
2021-07-04T01:07:00Z,XBTUSD,34470.000000,34470.000000,34469.500000,34469.500000,81600,
2021-07-04T01:08:00Z,XBTUSD,34469.500000,34469.000000,34390.000000,34412.000000,1344900,
2021-07-04T01:09:00Z,XBTUSD,34412.000000,34412.000000,34383.000000,34383.000000,1266400,
2021-07-04T01:10:00Z,XBTUSD,34383.000000,34422.500000,34383.000000,34406.500000,541000,
2021-07-04T01:11:00Z,XBTUSD,34406.500000,34436.500000,34406.000000,34436.500000,550700,
2021-07-04T01:12:00Z,XBTUSD,34436.500000,34436.000000,34403.000000,34421.500000,496400,
2021-07-04T01:13:00Z,XBTUSD,34421.500000,34411.000000,34401.500000,34402.000000,72400,
2021-07-04T01:14:00Z,XBTUSD,34402.000000,34424.500000,34410.000000,34410.000000,142700,
2021-07-04T01:15:00Z,XBTUSD,34410.000000,34410.000000,34388.500000,34401.000000,71000,
2021-07-04T01:16:00Z,XBTUSD,34401.000000,34406.000000,34391.000000,34391.500000,187000,
2021-07-04T01:17:00Z,XBTUSD,34391.500000,34425.000000,34391.000000,34425.000000,221000,
2021-07-04T01:18:00Z,XBTUSD,34425.000000,34436.000000,34425.000000,34425.500000,278600,
2021-07-04T01:19:00Z,XBTUSD,34425.500000,34425.500000,34425.000000,34425.000000,27400,
2021-07-04T01:20:00Z,XBTUSD,34425.000000,34425.000000,34420.500000,34420.500000,148500,
2021-07-04T01:21:00Z,XBTUSD,34420.500000,34413.000000,34412.500000,34413.000000,148600,
2021-07-04T01:22:00Z,XBTUSD,34413.000000,34413.000000,34412.500000,34412.500000,17600,
2021-07-04T01:23:00Z,XBTUSD,34412.500000,34412.500000,34399.000000,34399.000000,236200,
2021-07-04T01:24:00Z,XBTUSD,34399.000000,34399.000000,34360.000000,34386.000000,697400,
2021-07-04T01:25:00Z,XBTUSD,34386.000000,34385.500000,34371.000000,34375.000000,187100,
